# Assembly name:  ASM2131171v1
# Organism name:  Escherichia coli (E. coli)
# Infraspecific name:  strain=C7S7_NCKT7
# Taxid:          562
# BioSample:      SAMN20931198
# BioProject:     PRJNA756824
# Submitter:      Bangladesh Council of Scientific and Industrial Research (BCSIR)
# Date:           2021-12-28
# Assembly type:  na
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    JAJPGP01
# Assembly method: SPAdes v. 3.13.1
# Expected final version: yes
# Genome coverage: 50.0x
# Sequencing technology: Illumina NextSeq
# GenBank assembly accession: GCA_021311715.1
# RefSeq assembly accession: GCF_021311715.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_021311725.1	GCF_021311725.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
BCSIR_EC_C7_scaffold_50	unplaced-scaffold	na	na	JAJPGP010000051.1	=	NZ_JAJPGP010000051.1	Primary Assembly	945	na
BCSIR_EC_C7_scaffold_51	unplaced-scaffold	na	na	JAJPGP010000052.1	=	NZ_JAJPGP010000052.1	Primary Assembly	281	na
BCSIR_EC_C7_scaffold_52	unplaced-scaffold	na	na	JAJPGP010000053.1	=	NZ_JAJPGP010000053.1	Primary Assembly	5328	na
BCSIR_EC_C7_scaffold_53	unplaced-scaffold	na	na	JAJPGP010000054.1	=	NZ_JAJPGP010000054.1	Primary Assembly	1925	na
BCSIR_EC_C7_scaffold_54	unplaced-scaffold	na	na	JAJPGP010000055.1	=	NZ_JAJPGP010000055.1	Primary Assembly	283	na
BCSIR_EC_C7_scaffold_55	unplaced-scaffold	na	na	JAJPGP010000056.1	=	NZ_JAJPGP010000056.1	Primary Assembly	6371	na
BCSIR_EC_C7_scaffold_56	unplaced-scaffold	na	na	JAJPGP010000057.1	=	NZ_JAJPGP010000057.1	Primary Assembly	373	na
BCSIR_EC_C7_scaffold_57	unplaced-scaffold	na	na	JAJPGP010000058.1	=	NZ_JAJPGP010000058.1	Primary Assembly	1151	na
BCSIR_EC_C7_scaffold_58	unplaced-scaffold	na	na	JAJPGP010000059.1	=	NZ_JAJPGP010000059.1	Primary Assembly	279	na
BCSIR_EC_C7_scaffold_59	unplaced-scaffold	na	na	JAJPGP010000060.1	=	NZ_JAJPGP010000060.1	Primary Assembly	2472	na
BCSIR_EC_C7_scaffold_6	unplaced-scaffold	na	na	JAJPGP010000007.1	=	NZ_JAJPGP010000007.1	Primary Assembly	1582	na
BCSIR_EC_C7_scaffold_60	unplaced-scaffold	na	na	JAJPGP010000061.1	=	NZ_JAJPGP010000061.1	Primary Assembly	268	na
BCSIR_EC_C7_scaffold_61	unplaced-scaffold	na	na	JAJPGP010000062.1	=	NZ_JAJPGP010000062.1	Primary Assembly	281	na
BCSIR_EC_C7_scaffold_62	unplaced-scaffold	na	na	JAJPGP010000063.1	=	NZ_JAJPGP010000063.1	Primary Assembly	383	na
BCSIR_EC_C7_scaffold_63	unplaced-scaffold	na	na	JAJPGP010000064.1	=	NZ_JAJPGP010000064.1	Primary Assembly	777	na
BCSIR_EC_C7_scaffold_64	unplaced-scaffold	na	na	JAJPGP010000065.1	=	NZ_JAJPGP010000065.1	Primary Assembly	1218	na
BCSIR_EC_C7_scaffold_65	unplaced-scaffold	na	na	JAJPGP010000066.1	=	NZ_JAJPGP010000066.1	Primary Assembly	1293	na
BCSIR_EC_C7_scaffold_66	unplaced-scaffold	na	na	JAJPGP010000067.1	=	NZ_JAJPGP010000067.1	Primary Assembly	1434	na
BCSIR_EC_C7_scaffold_67	unplaced-scaffold	na	na	JAJPGP010000068.1	=	NZ_JAJPGP010000068.1	Primary Assembly	2487	na
BCSIR_EC_C7_scaffold_68	unplaced-scaffold	na	na	JAJPGP010000069.1	=	NZ_JAJPGP010000069.1	Primary Assembly	365	na
BCSIR_EC_C7_scaffold_69	unplaced-scaffold	na	na	JAJPGP010000070.1	=	NZ_JAJPGP010000070.1	Primary Assembly	270	na
BCSIR_EC_C7_scaffold_7	unplaced-scaffold	na	na	JAJPGP010000008.1	=	NZ_JAJPGP010000008.1	Primary Assembly	280	na
BCSIR_EC_C7_scaffold_70	unplaced-scaffold	na	na	JAJPGP010000071.1	=	NZ_JAJPGP010000071.1	Primary Assembly	240	na
BCSIR_EC_C7_scaffold_71	unplaced-scaffold	na	na	JAJPGP010000072.1	=	NZ_JAJPGP010000072.1	Primary Assembly	6689	na
BCSIR_EC_C7_scaffold_72	unplaced-scaffold	na	na	JAJPGP010000073.1	=	NZ_JAJPGP010000073.1	Primary Assembly	902	na
BCSIR_EC_C7_scaffold_73	unplaced-scaffold	na	na	JAJPGP010000074.1	=	NZ_JAJPGP010000074.1	Primary Assembly	334	na
BCSIR_EC_C7_scaffold_74	unplaced-scaffold	na	na	JAJPGP010000075.1	=	NZ_JAJPGP010000075.1	Primary Assembly	1124	na
BCSIR_EC_C7_scaffold_75	unplaced-scaffold	na	na	JAJPGP010000076.1	=	NZ_JAJPGP010000076.1	Primary Assembly	254	na
BCSIR_EC_C7_scaffold_76	unplaced-scaffold	na	na	JAJPGP010000077.1	=	NZ_JAJPGP010000077.1	Primary Assembly	2012	na
BCSIR_EC_C7_scaffold_77	unplaced-scaffold	na	na	JAJPGP010000078.1	=	NZ_JAJPGP010000078.1	Primary Assembly	517	na
BCSIR_EC_C7_scaffold_78	unplaced-scaffold	na	na	JAJPGP010000079.1	=	NZ_JAJPGP010000079.1	Primary Assembly	4286	na
BCSIR_EC_C7_scaffold_79	unplaced-scaffold	na	na	JAJPGP010000080.1	=	NZ_JAJPGP010000080.1	Primary Assembly	1964	na
BCSIR_EC_C7_scaffold_8	unplaced-scaffold	na	na	JAJPGP010000009.1	=	NZ_JAJPGP010000009.1	Primary Assembly	389	na
BCSIR_EC_C7_scaffold_80	unplaced-scaffold	na	na	JAJPGP010000081.1	=	NZ_JAJPGP010000081.1	Primary Assembly	11708	na
BCSIR_EC_C7_scaffold_81	unplaced-scaffold	na	na	JAJPGP010000082.1	=	NZ_JAJPGP010000082.1	Primary Assembly	496	na
BCSIR_EC_C7_scaffold_82	unplaced-scaffold	na	na	JAJPGP010000083.1	=	NZ_JAJPGP010000083.1	Primary Assembly	18719	na
BCSIR_EC_C7_scaffold_83	unplaced-scaffold	na	na	JAJPGP010000084.1	=	NZ_JAJPGP010000084.1	Primary Assembly	1667	na
BCSIR_EC_C7_scaffold_84	unplaced-scaffold	na	na	JAJPGP010000085.1	=	NZ_JAJPGP010000085.1	Primary Assembly	13390	na
BCSIR_EC_C7_scaffold_85	unplaced-scaffold	na	na	JAJPGP010000086.1	=	NZ_JAJPGP010000086.1	Primary Assembly	8144	na
BCSIR_EC_C7_scaffold_86	unplaced-scaffold	na	na	JAJPGP010000087.1	=	NZ_JAJPGP010000087.1	Primary Assembly	2088	na
BCSIR_EC_C7_scaffold_87	unplaced-scaffold	na	na	JAJPGP010000088.1	=	NZ_JAJPGP010000088.1	Primary Assembly	19743	na
BCSIR_EC_C7_scaffold_88	unplaced-scaffold	na	na	JAJPGP010000089.1	=	NZ_JAJPGP010000089.1	Primary Assembly	318	na
BCSIR_EC_C7_scaffold_89	unplaced-scaffold	na	na	JAJPGP010000090.1	=	NZ_JAJPGP010000090.1	Primary Assembly	12388	na
BCSIR_EC_C7_scaffold_9	unplaced-scaffold	na	na	JAJPGP010000010.1	=	NZ_JAJPGP010000010.1	Primary Assembly	335	na
BCSIR_EC_C7_scaffold_90	unplaced-scaffold	na	na	JAJPGP010000091.1	=	NZ_JAJPGP010000091.1	Primary Assembly	793	na
BCSIR_EC_C7_scaffold_91	unplaced-scaffold	na	na	JAJPGP010000092.1	=	NZ_JAJPGP010000092.1	Primary Assembly	1080	na
BCSIR_EC_C7_scaffold_92	unplaced-scaffold	na	na	JAJPGP010000093.1	=	NZ_JAJPGP010000093.1	Primary Assembly	14172	na
BCSIR_EC_C7_scaffold_93	unplaced-scaffold	na	na	JAJPGP010000094.1	=	NZ_JAJPGP010000094.1	Primary Assembly	482	na
BCSIR_EC_C7_scaffold_94	unplaced-scaffold	na	na	JAJPGP010000095.1	=	NZ_JAJPGP010000095.1	Primary Assembly	509	na
BCSIR_EC_C7_scaffold_95	unplaced-scaffold	na	na	JAJPGP010000096.1	=	NZ_JAJPGP010000096.1	Primary Assembly	2875	na
BCSIR_EC_C7_scaffold_96	unplaced-scaffold	na	na	JAJPGP010000097.1	=	NZ_JAJPGP010000097.1	Primary Assembly	853	na
BCSIR_EC_C7_scaffold_97	unplaced-scaffold	na	na	JAJPGP010000098.1	=	NZ_JAJPGP010000098.1	Primary Assembly	281	na
BCSIR_EC_C7_scaffold_98	unplaced-scaffold	na	na	JAJPGP010000099.1	=	NZ_JAJPGP010000099.1	Primary Assembly	2377	na
BCSIR_EC_C7_scaffold_99	unplaced-scaffold	na	na	JAJPGP010000100.1	=	NZ_JAJPGP010000100.1	Primary Assembly	5387	na
