# Assembly name:  ASM2041835v1
# Organism name:  Escherichia coli (E. coli)
# Infraspecific name:  strain=C14S14_CMC5
# Taxid:          562
# BioSample:      SAMN20931202
# BioProject:     PRJNA756824
# Submitter:      Bangladesh Council of Scientific and Industrial Research (BCSIR)
# Date:           2021-10-11
# Assembly type:  na
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    JAIZPP01
# Assembly method: SPAdes v. 3.13.1
# Expected final version: yes
# Genome coverage: 50.0x
# Sequencing technology: Illumina NextSeq
# GenBank assembly accession: GCA_020418355.1
# RefSeq assembly accession: GCF_020418355.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_020418375.1	GCF_020418375.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
BCSIR_EC_C14_scaffold_82	unplaced-scaffold	na	na	JAIZPP010000083.1	=	NZ_JAIZPP010000083.1	Primary Assembly	276	na
BCSIR_EC_C14_scaffold_83	unplaced-scaffold	na	na	JAIZPP010000084.1	=	NZ_JAIZPP010000084.1	Primary Assembly	8144	na
BCSIR_EC_C14_scaffold_84	unplaced-scaffold	na	na	JAIZPP010000085.1	=	NZ_JAIZPP010000085.1	Primary Assembly	454	na
BCSIR_EC_C14_scaffold_85	unplaced-scaffold	na	na	JAIZPP010000086.1	=	NZ_JAIZPP010000086.1	Primary Assembly	202	na
BCSIR_EC_C14_scaffold_86	unplaced-scaffold	na	na	JAIZPP010000087.1	=	NZ_JAIZPP010000087.1	Primary Assembly	2846	na
BCSIR_EC_C14_scaffold_87	unplaced-scaffold	na	na	JAIZPP010000088.1	=	NZ_JAIZPP010000088.1	Primary Assembly	10615	na
BCSIR_EC_C14_scaffold_88	unplaced-scaffold	na	na	JAIZPP010000089.1	=	NZ_JAIZPP010000089.1	Primary Assembly	8156	na
BCSIR_EC_C14_scaffold_89	unplaced-scaffold	na	na	JAIZPP010000090.1	=	NZ_JAIZPP010000090.1	Primary Assembly	9123	na
BCSIR_EC_C14_scaffold_9	unplaced-scaffold	na	na	JAIZPP010000010.1	=	NZ_JAIZPP010000010.1	Primary Assembly	396	na
BCSIR_EC_C14_scaffold_90	unplaced-scaffold	na	na	JAIZPP010000091.1	=	NZ_JAIZPP010000091.1	Primary Assembly	6596	na
BCSIR_EC_C14_scaffold_91	unplaced-scaffold	na	na	JAIZPP010000092.1	=	NZ_JAIZPP010000092.1	Primary Assembly	5282	na
BCSIR_EC_C14_scaffold_92	unplaced-scaffold	na	na	JAIZPP010000093.1	=	NZ_JAIZPP010000093.1	Primary Assembly	2611	na
BCSIR_EC_C14_scaffold_93	unplaced-scaffold	na	na	JAIZPP010000094.1	=	NZ_JAIZPP010000094.1	Primary Assembly	282	na
BCSIR_EC_C14_scaffold_94	unplaced-scaffold	na	na	JAIZPP010000095.1	=	NZ_JAIZPP010000095.1	Primary Assembly	9134	na
BCSIR_EC_C14_scaffold_95	unplaced-scaffold	na	na	JAIZPP010000096.1	=	NZ_JAIZPP010000096.1	Primary Assembly	18593	na
BCSIR_EC_C14_scaffold_96	unplaced-scaffold	na	na	JAIZPP010000097.1	=	NZ_JAIZPP010000097.1	Primary Assembly	2464	na
BCSIR_EC_C14_scaffold_98	unplaced-scaffold	na	na	JAIZPP010000099.1	=	NZ_JAIZPP010000099.1	Primary Assembly	7248	na
BCSIR_EC_C14_scaffold_99	unplaced-scaffold	na	na	JAIZPP010000100.1	=	NZ_JAIZPP010000100.1	Primary Assembly	17433	na
