# Assembly name:  ASM2131166v1
# Organism name:  Escherichia coli (E. coli)
# Infraspecific name:  strain=C2S2_CB6
# Taxid:          562
# BioSample:      SAMN20931194
# BioProject:     PRJNA756824
# Submitter:      Bangladesh Council of Scientific and Industrial Research (BCSIR)
# Date:           2021-12-28
# Assembly type:  na
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    JAJPGM01
# Assembly method: SPAdes v. 3.13.1
# Expected final version: yes
# Genome coverage: 50.0x
# Sequencing technology: Illumina NextSeq
# GenBank assembly accession: GCA_021311665.1
# RefSeq assembly accession: GCF_021311665.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_021311685.1	GCF_021311685.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
BCSIR_EC_C2_scaffold_250	unplaced-scaffold	na	na	JAJPGM010000251.1	=	NZ_JAJPGM010000251.1	Primary Assembly	14978	na
BCSIR_EC_C2_scaffold_251	unplaced-scaffold	na	na	JAJPGM010000252.1	=	NZ_JAJPGM010000252.1	Primary Assembly	452	na
BCSIR_EC_C2_scaffold_252	unplaced-scaffold	na	na	JAJPGM010000253.1	=	NZ_JAJPGM010000253.1	Primary Assembly	319	na
BCSIR_EC_C2_scaffold_253	unplaced-scaffold	na	na	JAJPGM010000254.1	=	NZ_JAJPGM010000254.1	Primary Assembly	389	na
BCSIR_EC_C2_scaffold_254	unplaced-scaffold	na	na	JAJPGM010000255.1	=	NZ_JAJPGM010000255.1	Primary Assembly	451	na
BCSIR_EC_C2_scaffold_255	unplaced-scaffold	na	na	JAJPGM010000256.1	=	NZ_JAJPGM010000256.1	Primary Assembly	410	na
BCSIR_EC_C2_scaffold_256	unplaced-scaffold	na	na	JAJPGM010000257.1	=	NZ_JAJPGM010000257.1	Primary Assembly	513	na
BCSIR_EC_C2_scaffold_257	unplaced-scaffold	na	na	JAJPGM010000258.1	=	NZ_JAJPGM010000258.1	Primary Assembly	3331	na
BCSIR_EC_C2_scaffold_258	unplaced-scaffold	na	na	JAJPGM010000259.1	=	NZ_JAJPGM010000259.1	Primary Assembly	491	na
BCSIR_EC_C2_scaffold_259	unplaced-scaffold	na	na	JAJPGM010000260.1	=	NZ_JAJPGM010000260.1	Primary Assembly	716	na
BCSIR_EC_C2_scaffold_26	unplaced-scaffold	na	na	JAJPGM010000027.1	=	NZ_JAJPGM010000027.1	Primary Assembly	1031	na
BCSIR_EC_C2_scaffold_260	unplaced-scaffold	na	na	JAJPGM010000261.1	=	NZ_JAJPGM010000261.1	Primary Assembly	438	na
BCSIR_EC_C2_scaffold_261	unplaced-scaffold	na	na	JAJPGM010000262.1	=	NZ_JAJPGM010000262.1	Primary Assembly	330	na
BCSIR_EC_C2_scaffold_262	unplaced-scaffold	na	na	JAJPGM010000263.1	=	NZ_JAJPGM010000263.1	Primary Assembly	16873	na
BCSIR_EC_C2_scaffold_263	unplaced-scaffold	na	na	JAJPGM010000264.1	=	NZ_JAJPGM010000264.1	Primary Assembly	334	na
BCSIR_EC_C2_scaffold_264	unplaced-scaffold	na	na	JAJPGM010000265.1	=	NZ_JAJPGM010000265.1	Primary Assembly	1726	na
BCSIR_EC_C2_scaffold_265	unplaced-scaffold	na	na	JAJPGM010000266.1	=	NZ_JAJPGM010000266.1	Primary Assembly	424	na
BCSIR_EC_C2_scaffold_266	unplaced-scaffold	na	na	JAJPGM010000267.1	=	NZ_JAJPGM010000267.1	Primary Assembly	343	na
BCSIR_EC_C2_scaffold_267	unplaced-scaffold	na	na	JAJPGM010000268.1	=	NZ_JAJPGM010000268.1	Primary Assembly	332	na
BCSIR_EC_C2_scaffold_268	unplaced-scaffold	na	na	JAJPGM010000269.1	=	NZ_JAJPGM010000269.1	Primary Assembly	402	na
BCSIR_EC_C2_scaffold_269	unplaced-scaffold	na	na	JAJPGM010000270.1	=	NZ_JAJPGM010000270.1	Primary Assembly	370	na
BCSIR_EC_C2_scaffold_27	unplaced-scaffold	na	na	JAJPGM010000028.1	=	NZ_JAJPGM010000028.1	Primary Assembly	460	na
BCSIR_EC_C2_scaffold_270	unplaced-scaffold	na	na	JAJPGM010000271.1	=	NZ_JAJPGM010000271.1	Primary Assembly	333	na
BCSIR_EC_C2_scaffold_271	unplaced-scaffold	na	na	JAJPGM010000272.1	=	NZ_JAJPGM010000272.1	Primary Assembly	238	na
BCSIR_EC_C2_scaffold_272	unplaced-scaffold	na	na	JAJPGM010000273.1	=	NZ_JAJPGM010000273.1	Primary Assembly	14626	na
BCSIR_EC_C2_scaffold_273	unplaced-scaffold	na	na	JAJPGM010000274.1	=	NZ_JAJPGM010000274.1	Primary Assembly	16605	na
BCSIR_EC_C2_scaffold_274	unplaced-scaffold	na	na	JAJPGM010000275.1	=	NZ_JAJPGM010000275.1	Primary Assembly	5559	na
BCSIR_EC_C2_scaffold_275	unplaced-scaffold	na	na	JAJPGM010000276.1	=	NZ_JAJPGM010000276.1	Primary Assembly	212	na
BCSIR_EC_C2_scaffold_276	unplaced-scaffold	na	na	JAJPGM010000277.1	=	NZ_JAJPGM010000277.1	Primary Assembly	4921	na
BCSIR_EC_C2_scaffold_277	unplaced-scaffold	na	na	JAJPGM010000278.1	=	NZ_JAJPGM010000278.1	Primary Assembly	801	na
BCSIR_EC_C2_scaffold_278	unplaced-scaffold	na	na	JAJPGM010000279.1	=	NZ_JAJPGM010000279.1	Primary Assembly	362	na
BCSIR_EC_C2_scaffold_279	unplaced-scaffold	na	na	JAJPGM010000280.1	=	NZ_JAJPGM010000280.1	Primary Assembly	279	na
BCSIR_EC_C2_scaffold_28	unplaced-scaffold	na	na	JAJPGM010000029.1	=	NZ_JAJPGM010000029.1	Primary Assembly	417	na
BCSIR_EC_C2_scaffold_280	unplaced-scaffold	na	na	JAJPGM010000281.1	=	NZ_JAJPGM010000281.1	Primary Assembly	1978	na
BCSIR_EC_C2_scaffold_281	unplaced-scaffold	na	na	JAJPGM010000282.1	=	NZ_JAJPGM010000282.1	Primary Assembly	961	na
BCSIR_EC_C2_scaffold_282	unplaced-scaffold	na	na	JAJPGM010000283.1	=	NZ_JAJPGM010000283.1	Primary Assembly	6326	na
BCSIR_EC_C2_scaffold_283	unplaced-scaffold	na	na	JAJPGM010000284.1	=	NZ_JAJPGM010000284.1	Primary Assembly	11307	na
BCSIR_EC_C2_scaffold_284	unplaced-scaffold	na	na	JAJPGM010000285.1	=	NZ_JAJPGM010000285.1	Primary Assembly	332	na
BCSIR_EC_C2_scaffold_285	unplaced-scaffold	na	na	JAJPGM010000286.1	=	NZ_JAJPGM010000286.1	Primary Assembly	421	na
BCSIR_EC_C2_scaffold_286	unplaced-scaffold	na	na	JAJPGM010000287.1	=	NZ_JAJPGM010000287.1	Primary Assembly	473	na
BCSIR_EC_C2_scaffold_287	unplaced-scaffold	na	na	JAJPGM010000288.1	=	NZ_JAJPGM010000288.1	Primary Assembly	323	na
BCSIR_EC_C2_scaffold_288	unplaced-scaffold	na	na	JAJPGM010000289.1	=	NZ_JAJPGM010000289.1	Primary Assembly	402	na
BCSIR_EC_C2_scaffold_289	unplaced-scaffold	na	na	JAJPGM010000290.1	=	NZ_JAJPGM010000290.1	Primary Assembly	363	na
BCSIR_EC_C2_scaffold_29	unplaced-scaffold	na	na	JAJPGM010000030.1	=	NZ_JAJPGM010000030.1	Primary Assembly	1197	na
BCSIR_EC_C2_scaffold_290	unplaced-scaffold	na	na	JAJPGM010000291.1	=	NZ_JAJPGM010000291.1	Primary Assembly	336	na
BCSIR_EC_C2_scaffold_291	unplaced-scaffold	na	na	JAJPGM010000292.1	=	NZ_JAJPGM010000292.1	Primary Assembly	14016	na
BCSIR_EC_C2_scaffold_292	unplaced-scaffold	na	na	JAJPGM010000293.1	=	NZ_JAJPGM010000293.1	Primary Assembly	3446	na
BCSIR_EC_C2_scaffold_293	unplaced-scaffold	na	na	JAJPGM010000294.1	=	NZ_JAJPGM010000294.1	Primary Assembly	13209	na
BCSIR_EC_C2_scaffold_294	unplaced-scaffold	na	na	JAJPGM010000295.1	=	NZ_JAJPGM010000295.1	Primary Assembly	9766	na
BCSIR_EC_C2_scaffold_295	unplaced-scaffold	na	na	JAJPGM010000296.1	=	NZ_JAJPGM010000296.1	Primary Assembly	34986	na
BCSIR_EC_C2_scaffold_296	unplaced-scaffold	na	na	JAJPGM010000297.1	=	NZ_JAJPGM010000297.1	Primary Assembly	17787	na
BCSIR_EC_C2_scaffold_297	unplaced-scaffold	na	na	JAJPGM010000298.1	=	NZ_JAJPGM010000298.1	Primary Assembly	282	na
BCSIR_EC_C2_scaffold_298	unplaced-scaffold	na	na	JAJPGM010000299.1	=	NZ_JAJPGM010000299.1	Primary Assembly	13257	na
BCSIR_EC_C2_scaffold_299	unplaced-scaffold	na	na	JAJPGM010000300.1	=	NZ_JAJPGM010000300.1	Primary Assembly	14169	na
BCSIR_EC_C2_scaffold_3	unplaced-scaffold	na	na	JAJPGM010000004.1	=	NZ_JAJPGM010000004.1	Primary Assembly	322	na
BCSIR_EC_C2_scaffold_30	unplaced-scaffold	na	na	JAJPGM010000031.1	=	NZ_JAJPGM010000031.1	Primary Assembly	356	na
BCSIR_EC_C2_scaffold_300	unplaced-scaffold	na	na	JAJPGM010000301.1	=	NZ_JAJPGM010000301.1	Primary Assembly	41678	na
BCSIR_EC_C2_scaffold_301	unplaced-scaffold	na	na	JAJPGM010000302.1	=	NZ_JAJPGM010000302.1	Primary Assembly	671	na
BCSIR_EC_C2_scaffold_302	unplaced-scaffold	na	na	JAJPGM010000303.1	=	NZ_JAJPGM010000303.1	Primary Assembly	471	na
BCSIR_EC_C2_scaffold_303	unplaced-scaffold	na	na	JAJPGM010000304.1	=	NZ_JAJPGM010000304.1	Primary Assembly	23044	na
BCSIR_EC_C2_scaffold_304	unplaced-scaffold	na	na	JAJPGM010000305.1	=	NZ_JAJPGM010000305.1	Primary Assembly	878	na
BCSIR_EC_C2_scaffold_305	unplaced-scaffold	na	na	JAJPGM010000306.1	=	NZ_JAJPGM010000306.1	Primary Assembly	310	na
BCSIR_EC_C2_scaffold_306	unplaced-scaffold	na	na	JAJPGM010000307.1	=	NZ_JAJPGM010000307.1	Primary Assembly	288	na
BCSIR_EC_C2_scaffold_307	unplaced-scaffold	na	na	JAJPGM010000308.1	=	NZ_JAJPGM010000308.1	Primary Assembly	310	na
BCSIR_EC_C2_scaffold_308	unplaced-scaffold	na	na	JAJPGM010000309.1	=	NZ_JAJPGM010000309.1	Primary Assembly	317	na
BCSIR_EC_C2_scaffold_309	unplaced-scaffold	na	na	JAJPGM010000310.1	=	NZ_JAJPGM010000310.1	Primary Assembly	314	na
BCSIR_EC_C2_scaffold_31	unplaced-scaffold	na	na	JAJPGM010000032.1	=	NZ_JAJPGM010000032.1	Primary Assembly	355	na
BCSIR_EC_C2_scaffold_310	unplaced-scaffold	na	na	JAJPGM010000311.1	=	NZ_JAJPGM010000311.1	Primary Assembly	313	na
BCSIR_EC_C2_scaffold_311	unplaced-scaffold	na	na	JAJPGM010000312.1	=	NZ_JAJPGM010000312.1	Primary Assembly	2436	na
BCSIR_EC_C2_scaffold_312	unplaced-scaffold	na	na	JAJPGM010000313.1	=	NZ_JAJPGM010000313.1	Primary Assembly	433	na
BCSIR_EC_C2_scaffold_313	unplaced-scaffold	na	na	JAJPGM010000314.1	=	NZ_JAJPGM010000314.1	Primary Assembly	691	na
BCSIR_EC_C2_scaffold_314	unplaced-scaffold	na	na	JAJPGM010000315.1	=	NZ_JAJPGM010000315.1	Primary Assembly	30986	na
BCSIR_EC_C2_scaffold_315	unplaced-scaffold	na	na	JAJPGM010000316.1	=	NZ_JAJPGM010000316.1	Primary Assembly	3690	na
BCSIR_EC_C2_scaffold_316	unplaced-scaffold	na	na	JAJPGM010000317.1	=	NZ_JAJPGM010000317.1	Primary Assembly	365	na
BCSIR_EC_C2_scaffold_317	unplaced-scaffold	na	na	JAJPGM010000318.1	=	NZ_JAJPGM010000318.1	Primary Assembly	576	na
BCSIR_EC_C2_scaffold_318	unplaced-scaffold	na	na	JAJPGM010000319.1	=	NZ_JAJPGM010000319.1	Primary Assembly	309	na
BCSIR_EC_C2_scaffold_32	unplaced-scaffold	na	na	JAJPGM010000033.1	=	NZ_JAJPGM010000033.1	Primary Assembly	310	na
BCSIR_EC_C2_scaffold_320	unplaced-scaffold	na	na	JAJPGM010000321.1	=	NZ_JAJPGM010000321.1	Primary Assembly	41230	na
BCSIR_EC_C2_scaffold_321	unplaced-scaffold	na	na	JAJPGM010000322.1	=	NZ_JAJPGM010000322.1	Primary Assembly	313	na
BCSIR_EC_C2_scaffold_322	unplaced-scaffold	na	na	JAJPGM010000323.1	=	NZ_JAJPGM010000323.1	Primary Assembly	2155	na
BCSIR_EC_C2_scaffold_323	unplaced-scaffold	na	na	JAJPGM010000324.1	=	NZ_JAJPGM010000324.1	Primary Assembly	393	na
BCSIR_EC_C2_scaffold_324	unplaced-scaffold	na	na	JAJPGM010000325.1	=	NZ_JAJPGM010000325.1	Primary Assembly	339	na
BCSIR_EC_C2_scaffold_325	unplaced-scaffold	na	na	JAJPGM010000326.1	=	NZ_JAJPGM010000326.1	Primary Assembly	38188	na
BCSIR_EC_C2_scaffold_326	unplaced-scaffold	na	na	JAJPGM010000327.1	=	NZ_JAJPGM010000327.1	Primary Assembly	359	na
BCSIR_EC_C2_scaffold_327	unplaced-scaffold	na	na	JAJPGM010000328.1	=	NZ_JAJPGM010000328.1	Primary Assembly	18946	na
BCSIR_EC_C2_scaffold_328	unplaced-scaffold	na	na	JAJPGM010000329.1	=	NZ_JAJPGM010000329.1	Primary Assembly	44921	na
BCSIR_EC_C2_scaffold_329	unplaced-scaffold	na	na	JAJPGM010000330.1	=	NZ_JAJPGM010000330.1	Primary Assembly	470	na
BCSIR_EC_C2_scaffold_33	unplaced-scaffold	na	na	JAJPGM010000034.1	=	NZ_JAJPGM010000034.1	Primary Assembly	451	na
BCSIR_EC_C2_scaffold_330	unplaced-scaffold	na	na	JAJPGM010000331.1	=	NZ_JAJPGM010000331.1	Primary Assembly	964	na
BCSIR_EC_C2_scaffold_331	unplaced-scaffold	na	na	JAJPGM010000332.1	=	NZ_JAJPGM010000332.1	Primary Assembly	556	na
BCSIR_EC_C2_scaffold_332	unplaced-scaffold	na	na	JAJPGM010000333.1	=	NZ_JAJPGM010000333.1	Primary Assembly	54442	na
BCSIR_EC_C2_scaffold_333	unplaced-scaffold	na	na	JAJPGM010000334.1	=	NZ_JAJPGM010000334.1	Primary Assembly	548	na
BCSIR_EC_C2_scaffold_334	unplaced-scaffold	na	na	JAJPGM010000335.1	=	NZ_JAJPGM010000335.1	Primary Assembly	303	na
BCSIR_EC_C2_scaffold_335	unplaced-scaffold	na	na	JAJPGM010000336.1	=	NZ_JAJPGM010000336.1	Primary Assembly	579	na
BCSIR_EC_C2_scaffold_336	unplaced-scaffold	na	na	JAJPGM010000337.1	=	NZ_JAJPGM010000337.1	Primary Assembly	476	na
BCSIR_EC_C2_scaffold_337	unplaced-scaffold	na	na	JAJPGM010000338.1	=	NZ_JAJPGM010000338.1	Primary Assembly	452	na
BCSIR_EC_C2_scaffold_338	unplaced-scaffold	na	na	JAJPGM010000339.1	=	NZ_JAJPGM010000339.1	Primary Assembly	256	na
BCSIR_EC_C2_scaffold_339	unplaced-scaffold	na	na	JAJPGM010000340.1	=	NZ_JAJPGM010000340.1	Primary Assembly	24436	na
BCSIR_EC_C2_scaffold_34	unplaced-scaffold	na	na	JAJPGM010000035.1	=	NZ_JAJPGM010000035.1	Primary Assembly	329	na
BCSIR_EC_C2_scaffold_340	unplaced-scaffold	na	na	JAJPGM010000341.1	=	NZ_JAJPGM010000341.1	Primary Assembly	467	na
BCSIR_EC_C2_scaffold_341	unplaced-scaffold	na	na	JAJPGM010000342.1	=	NZ_JAJPGM010000342.1	Primary Assembly	2428	na
BCSIR_EC_C2_scaffold_342	unplaced-scaffold	na	na	JAJPGM010000343.1	=	NZ_JAJPGM010000343.1	Primary Assembly	6980	na
BCSIR_EC_C2_scaffold_343	unplaced-scaffold	na	na	JAJPGM010000344.1	=	NZ_JAJPGM010000344.1	Primary Assembly	597	na
BCSIR_EC_C2_scaffold_344	unplaced-scaffold	na	na	JAJPGM010000345.1	=	NZ_JAJPGM010000345.1	Primary Assembly	204	na
BCSIR_EC_C2_scaffold_345	unplaced-scaffold	na	na	JAJPGM010000346.1	=	NZ_JAJPGM010000346.1	Primary Assembly	522	na
BCSIR_EC_C2_scaffold_346	unplaced-scaffold	na	na	JAJPGM010000347.1	=	NZ_JAJPGM010000347.1	Primary Assembly	3407	na
BCSIR_EC_C2_scaffold_347	unplaced-scaffold	na	na	JAJPGM010000348.1	=	NZ_JAJPGM010000348.1	Primary Assembly	304	na
BCSIR_EC_C2_scaffold_348	unplaced-scaffold	na	na	JAJPGM010000349.1	=	NZ_JAJPGM010000349.1	Primary Assembly	391	na
BCSIR_EC_C2_scaffold_349	unplaced-scaffold	na	na	JAJPGM010000350.1	=	NZ_JAJPGM010000350.1	Primary Assembly	41636	na
BCSIR_EC_C2_scaffold_35	unplaced-scaffold	na	na	JAJPGM010000036.1	=	NZ_JAJPGM010000036.1	Primary Assembly	675	na
BCSIR_EC_C2_scaffold_350	unplaced-scaffold	na	na	JAJPGM010000351.1	=	NZ_JAJPGM010000351.1	Primary Assembly	301	na
BCSIR_EC_C2_scaffold_351	unplaced-scaffold	na	na	JAJPGM010000352.1	=	NZ_JAJPGM010000352.1	Primary Assembly	347	na
BCSIR_EC_C2_scaffold_352	unplaced-scaffold	na	na	JAJPGM010000353.1	=	NZ_JAJPGM010000353.1	Primary Assembly	8260	na
BCSIR_EC_C2_scaffold_353	unplaced-scaffold	na	na	JAJPGM010000354.1	=	NZ_JAJPGM010000354.1	Primary Assembly	23057	na
BCSIR_EC_C2_scaffold_354	unplaced-scaffold	na	na	JAJPGM010000355.1	=	NZ_JAJPGM010000355.1	Primary Assembly	362	na
BCSIR_EC_C2_scaffold_355	unplaced-scaffold	na	na	JAJPGM010000356.1	=	NZ_JAJPGM010000356.1	Primary Assembly	386	na
BCSIR_EC_C2_scaffold_356	unplaced-scaffold	na	na	JAJPGM010000357.1	=	NZ_JAJPGM010000357.1	Primary Assembly	363	na
BCSIR_EC_C2_scaffold_357	unplaced-scaffold	na	na	JAJPGM010000358.1	=	NZ_JAJPGM010000358.1	Primary Assembly	344	na
BCSIR_EC_C2_scaffold_358	unplaced-scaffold	na	na	JAJPGM010000359.1	=	NZ_JAJPGM010000359.1	Primary Assembly	27212	na
BCSIR_EC_C2_scaffold_359	unplaced-scaffold	na	na	JAJPGM010000360.1	=	NZ_JAJPGM010000360.1	Primary Assembly	248	na
BCSIR_EC_C2_scaffold_36	unplaced-scaffold	na	na	JAJPGM010000037.1	=	NZ_JAJPGM010000037.1	Primary Assembly	1876	na
BCSIR_EC_C2_scaffold_360	unplaced-scaffold	na	na	JAJPGM010000361.1	=	NZ_JAJPGM010000361.1	Primary Assembly	369	na
BCSIR_EC_C2_scaffold_361	unplaced-scaffold	na	na	JAJPGM010000362.1	=	NZ_JAJPGM010000362.1	Primary Assembly	4035	na
BCSIR_EC_C2_scaffold_362	unplaced-scaffold	na	na	JAJPGM010000363.1	=	NZ_JAJPGM010000363.1	Primary Assembly	452	na
BCSIR_EC_C2_scaffold_363	unplaced-scaffold	na	na	JAJPGM010000364.1	=	NZ_JAJPGM010000364.1	Primary Assembly	2199	na
BCSIR_EC_C2_scaffold_364	unplaced-scaffold	na	na	JAJPGM010000365.1	=	NZ_JAJPGM010000365.1	Primary Assembly	317	na
BCSIR_EC_C2_scaffold_365	unplaced-scaffold	na	na	JAJPGM010000366.1	=	NZ_JAJPGM010000366.1	Primary Assembly	15025	na
BCSIR_EC_C2_scaffold_366	unplaced-scaffold	na	na	JAJPGM010000367.1	=	NZ_JAJPGM010000367.1	Primary Assembly	404	na
BCSIR_EC_C2_scaffold_367	unplaced-scaffold	na	na	JAJPGM010000368.1	=	NZ_JAJPGM010000368.1	Primary Assembly	732	na
BCSIR_EC_C2_scaffold_368	unplaced-scaffold	na	na	JAJPGM010000369.1	=	NZ_JAJPGM010000369.1	Primary Assembly	5652	na
BCSIR_EC_C2_scaffold_369	unplaced-scaffold	na	na	JAJPGM010000370.1	=	NZ_JAJPGM010000370.1	Primary Assembly	958	na
BCSIR_EC_C2_scaffold_37	unplaced-scaffold	na	na	JAJPGM010000038.1	=	NZ_JAJPGM010000038.1	Primary Assembly	356	na
BCSIR_EC_C2_scaffold_370	unplaced-scaffold	na	na	JAJPGM010000371.1	=	NZ_JAJPGM010000371.1	Primary Assembly	54677	na
BCSIR_EC_C2_scaffold_371	unplaced-scaffold	na	na	JAJPGM010000372.1	=	NZ_JAJPGM010000372.1	Primary Assembly	3039	na
BCSIR_EC_C2_scaffold_372	unplaced-scaffold	na	na	JAJPGM010000373.1	=	NZ_JAJPGM010000373.1	Primary Assembly	323	na
BCSIR_EC_C2_scaffold_373	unplaced-scaffold	na	na	JAJPGM010000374.1	=	NZ_JAJPGM010000374.1	Primary Assembly	83459	na
BCSIR_EC_C2_scaffold_374	unplaced-scaffold	na	na	JAJPGM010000375.1	=	NZ_JAJPGM010000375.1	Primary Assembly	345	na
BCSIR_EC_C2_scaffold_375	unplaced-scaffold	na	na	JAJPGM010000376.1	=	NZ_JAJPGM010000376.1	Primary Assembly	76456	na
BCSIR_EC_C2_scaffold_376	unplaced-scaffold	na	na	JAJPGM010000377.1	=	NZ_JAJPGM010000377.1	Primary Assembly	389	na
BCSIR_EC_C2_scaffold_377	unplaced-scaffold	na	na	JAJPGM010000378.1	=	NZ_JAJPGM010000378.1	Primary Assembly	320	na
BCSIR_EC_C2_scaffold_378	unplaced-scaffold	na	na	JAJPGM010000379.1	=	NZ_JAJPGM010000379.1	Primary Assembly	1348	na
BCSIR_EC_C2_scaffold_379	unplaced-scaffold	na	na	JAJPGM010000380.1	=	NZ_JAJPGM010000380.1	Primary Assembly	7511	na
BCSIR_EC_C2_scaffold_38	unplaced-scaffold	na	na	JAJPGM010000039.1	=	NZ_JAJPGM010000039.1	Primary Assembly	522	na
BCSIR_EC_C2_scaffold_380	unplaced-scaffold	na	na	JAJPGM010000381.1	=	NZ_JAJPGM010000381.1	Primary Assembly	2319	na
BCSIR_EC_C2_scaffold_381	unplaced-scaffold	na	na	JAJPGM010000382.1	=	NZ_JAJPGM010000382.1	Primary Assembly	297	na
BCSIR_EC_C2_scaffold_382	unplaced-scaffold	na	na	JAJPGM010000383.1	=	NZ_JAJPGM010000383.1	Primary Assembly	589	na
BCSIR_EC_C2_scaffold_383	unplaced-scaffold	na	na	JAJPGM010000384.1	=	NZ_JAJPGM010000384.1	Primary Assembly	1056	na
BCSIR_EC_C2_scaffold_384	unplaced-scaffold	na	na	JAJPGM010000385.1	=	NZ_JAJPGM010000385.1	Primary Assembly	301	na
BCSIR_EC_C2_scaffold_385	unplaced-scaffold	na	na	JAJPGM010000386.1	=	NZ_JAJPGM010000386.1	Primary Assembly	86584	na
BCSIR_EC_C2_scaffold_386	unplaced-scaffold	na	na	JAJPGM010000387.1	=	NZ_JAJPGM010000387.1	Primary Assembly	332	na
BCSIR_EC_C2_scaffold_387	unplaced-scaffold	na	na	JAJPGM010000388.1	=	NZ_JAJPGM010000388.1	Primary Assembly	78996	na
BCSIR_EC_C2_scaffold_388	unplaced-scaffold	na	na	JAJPGM010000389.1	=	NZ_JAJPGM010000389.1	Primary Assembly	506	na
BCSIR_EC_C2_scaffold_389	unplaced-scaffold	na	na	JAJPGM010000390.1	=	NZ_JAJPGM010000390.1	Primary Assembly	14929	na
BCSIR_EC_C2_scaffold_39	unplaced-scaffold	na	na	JAJPGM010000040.1	=	NZ_JAJPGM010000040.1	Primary Assembly	687	na
BCSIR_EC_C2_scaffold_390	unplaced-scaffold	na	na	JAJPGM010000391.1	=	NZ_JAJPGM010000391.1	Primary Assembly	623	na
BCSIR_EC_C2_scaffold_391	unplaced-scaffold	na	na	JAJPGM010000392.1	=	NZ_JAJPGM010000392.1	Primary Assembly	41031	na
BCSIR_EC_C2_scaffold_392	unplaced-scaffold	na	na	JAJPGM010000393.1	=	NZ_JAJPGM010000393.1	Primary Assembly	1498	na
BCSIR_EC_C2_scaffold_393	unplaced-scaffold	na	na	JAJPGM010000394.1	=	NZ_JAJPGM010000394.1	Primary Assembly	328	na
BCSIR_EC_C2_scaffold_394	unplaced-scaffold	na	na	JAJPGM010000395.1	=	NZ_JAJPGM010000395.1	Primary Assembly	75379	na
BCSIR_EC_C2_scaffold_395	unplaced-scaffold	na	na	JAJPGM010000396.1	=	NZ_JAJPGM010000396.1	Primary Assembly	374	na
BCSIR_EC_C2_scaffold_396	unplaced-scaffold	na	na	JAJPGM010000397.1	=	NZ_JAJPGM010000397.1	Primary Assembly	398	na
BCSIR_EC_C2_scaffold_397	unplaced-scaffold	na	na	JAJPGM010000398.1	=	NZ_JAJPGM010000398.1	Primary Assembly	552	na
BCSIR_EC_C2_scaffold_398	unplaced-scaffold	na	na	JAJPGM010000399.1	=	NZ_JAJPGM010000399.1	Primary Assembly	30573	na
BCSIR_EC_C2_scaffold_399	unplaced-scaffold	na	na	JAJPGM010000400.1	=	NZ_JAJPGM010000400.1	Primary Assembly	25150	na
BCSIR_EC_C2_scaffold_4	unplaced-scaffold	na	na	JAJPGM010000005.1	=	NZ_JAJPGM010000005.1	Primary Assembly	530	na
BCSIR_EC_C2_scaffold_40	unplaced-scaffold	na	na	JAJPGM010000041.1	=	NZ_JAJPGM010000041.1	Primary Assembly	492	na
BCSIR_EC_C2_scaffold_400	unplaced-scaffold	na	na	JAJPGM010000401.1	=	NZ_JAJPGM010000401.1	Primary Assembly	406	na
BCSIR_EC_C2_scaffold_401	unplaced-scaffold	na	na	JAJPGM010000402.1	=	NZ_JAJPGM010000402.1	Primary Assembly	362	na
BCSIR_EC_C2_scaffold_402	unplaced-scaffold	na	na	JAJPGM010000403.1	=	NZ_JAJPGM010000403.1	Primary Assembly	4252	na
BCSIR_EC_C2_scaffold_403	unplaced-scaffold	na	na	JAJPGM010000404.1	=	NZ_JAJPGM010000404.1	Primary Assembly	319	na
BCSIR_EC_C2_scaffold_404	unplaced-scaffold	na	na	JAJPGM010000405.1	=	NZ_JAJPGM010000405.1	Primary Assembly	23363	na
BCSIR_EC_C2_scaffold_405	unplaced-scaffold	na	na	JAJPGM010000406.1	=	NZ_JAJPGM010000406.1	Primary Assembly	40723	na
BCSIR_EC_C2_scaffold_406	unplaced-scaffold	na	na	JAJPGM010000407.1	=	NZ_JAJPGM010000407.1	Primary Assembly	4103	na
BCSIR_EC_C2_scaffold_407	unplaced-scaffold	na	na	JAJPGM010000408.1	=	NZ_JAJPGM010000408.1	Primary Assembly	65067	na
BCSIR_EC_C2_scaffold_408	unplaced-scaffold	na	na	JAJPGM010000409.1	=	NZ_JAJPGM010000409.1	Primary Assembly	631	na
BCSIR_EC_C2_scaffold_409	unplaced-scaffold	na	na	JAJPGM010000410.1	=	NZ_JAJPGM010000410.1	Primary Assembly	10132	na
BCSIR_EC_C2_scaffold_41	unplaced-scaffold	na	na	JAJPGM010000042.1	=	NZ_JAJPGM010000042.1	Primary Assembly	3489	na
