# Assembly name:  ASM2131169v1
# Organism name:  Escherichia coli (E. coli)
# Infraspecific name:  strain=C3S3_P4
# Taxid:          562
# BioSample:      SAMN20931195
# BioProject:     PRJNA756824
# Submitter:      Bangladesh Council of Scientific and Industrial Research (BCSIR)
# Date:           2021-12-28
# Assembly type:  na
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    JAJPGN01
# Assembly method: SPAdes v. 3.13.1
# Expected final version: yes
# Genome coverage: 50.0x
# Sequencing technology: Illumina NextSeq
# GenBank assembly accession: GCA_021311695.1
# RefSeq assembly accession: GCF_021311695.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_021311705.1	GCF_021311705.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
BCSIR_EC_C3_scaffold_251	unplaced-scaffold	na	na	JAJPGN010000252.1	=	NZ_JAJPGN010000252.1	Primary Assembly	573	na
BCSIR_EC_C3_scaffold_252	unplaced-scaffold	na	na	JAJPGN010000253.1	=	NZ_JAJPGN010000253.1	Primary Assembly	268	na
BCSIR_EC_C3_scaffold_253	unplaced-scaffold	na	na	JAJPGN010000254.1	=	NZ_JAJPGN010000254.1	Primary Assembly	754	na
BCSIR_EC_C3_scaffold_254	unplaced-scaffold	na	na	JAJPGN010000255.1	=	NZ_JAJPGN010000255.1	Primary Assembly	394	na
BCSIR_EC_C3_scaffold_255	unplaced-scaffold	na	na	JAJPGN010000256.1	=	NZ_JAJPGN010000256.1	Primary Assembly	223343	na
BCSIR_EC_C3_scaffold_256	unplaced-scaffold	na	na	JAJPGN010000257.1	=	NZ_JAJPGN010000257.1	Primary Assembly	415	na
BCSIR_EC_C3_scaffold_257	unplaced-scaffold	na	na	JAJPGN010000258.1	=	NZ_JAJPGN010000258.1	Primary Assembly	15506	na
BCSIR_EC_C3_scaffold_258	unplaced-scaffold	na	na	JAJPGN010000259.1	=	NZ_JAJPGN010000259.1	Primary Assembly	494	na
BCSIR_EC_C3_scaffold_259	unplaced-scaffold	na	na	JAJPGN010000260.1	=	NZ_JAJPGN010000260.1	Primary Assembly	400	na
BCSIR_EC_C3_scaffold_26	unplaced-scaffold	na	na	JAJPGN010000027.1	=	NZ_JAJPGN010000027.1	Primary Assembly	558	na
BCSIR_EC_C3_scaffold_260	unplaced-scaffold	na	na	JAJPGN010000261.1	=	NZ_JAJPGN010000261.1	Primary Assembly	398	na
BCSIR_EC_C3_scaffold_261	unplaced-scaffold	na	na	JAJPGN010000262.1	=	NZ_JAJPGN010000262.1	Primary Assembly	43131	na
BCSIR_EC_C3_scaffold_262	unplaced-scaffold	na	na	JAJPGN010000263.1	=	NZ_JAJPGN010000263.1	Primary Assembly	86654	na
BCSIR_EC_C3_scaffold_263	unplaced-scaffold	na	na	JAJPGN010000264.1	=	NZ_JAJPGN010000264.1	Primary Assembly	282	na
BCSIR_EC_C3_scaffold_264	unplaced-scaffold	na	na	JAJPGN010000265.1	=	NZ_JAJPGN010000265.1	Primary Assembly	47392	na
BCSIR_EC_C3_scaffold_265	unplaced-scaffold	na	na	JAJPGN010000266.1	=	NZ_JAJPGN010000266.1	Primary Assembly	195202	na
BCSIR_EC_C3_scaffold_266	unplaced-scaffold	na	na	JAJPGN010000267.1	=	NZ_JAJPGN010000267.1	Primary Assembly	213481	na
BCSIR_EC_C3_scaffold_267	unplaced-scaffold	na	na	JAJPGN010000268.1	=	NZ_JAJPGN010000268.1	Primary Assembly	1616	na
BCSIR_EC_C3_scaffold_268	unplaced-scaffold	na	na	JAJPGN010000269.1	=	NZ_JAJPGN010000269.1	Primary Assembly	2967	na
BCSIR_EC_C3_scaffold_269	unplaced-scaffold	na	na	JAJPGN010000270.1	=	NZ_JAJPGN010000270.1	Primary Assembly	455	na
BCSIR_EC_C3_scaffold_27	unplaced-scaffold	na	na	JAJPGN010000028.1	=	NZ_JAJPGN010000028.1	Primary Assembly	368	na
BCSIR_EC_C3_scaffold_270	unplaced-scaffold	na	na	JAJPGN010000271.1	=	NZ_JAJPGN010000271.1	Primary Assembly	387	na
BCSIR_EC_C3_scaffold_271	unplaced-scaffold	na	na	JAJPGN010000272.1	=	NZ_JAJPGN010000272.1	Primary Assembly	119131	na
BCSIR_EC_C3_scaffold_272	unplaced-scaffold	na	na	JAJPGN010000273.1	=	NZ_JAJPGN010000273.1	Primary Assembly	108133	na
BCSIR_EC_C3_scaffold_273	unplaced-scaffold	na	na	JAJPGN010000274.1	=	NZ_JAJPGN010000274.1	Primary Assembly	743	na
BCSIR_EC_C3_scaffold_274	unplaced-scaffold	na	na	JAJPGN010000275.1	=	NZ_JAJPGN010000275.1	Primary Assembly	6578	na
BCSIR_EC_C3_scaffold_275	unplaced-scaffold	na	na	JAJPGN010000276.1	=	NZ_JAJPGN010000276.1	Primary Assembly	753	na
BCSIR_EC_C3_scaffold_276	unplaced-scaffold	na	na	JAJPGN010000277.1	=	NZ_JAJPGN010000277.1	Primary Assembly	220673	na
BCSIR_EC_C3_scaffold_277	unplaced-scaffold	na	na	JAJPGN010000278.1	=	NZ_JAJPGN010000278.1	Primary Assembly	37560	na
BCSIR_EC_C3_scaffold_278	unplaced-scaffold	na	na	JAJPGN010000279.1	=	NZ_JAJPGN010000279.1	Primary Assembly	279414	na
BCSIR_EC_C3_scaffold_279	unplaced-scaffold	na	na	JAJPGN010000280.1	=	NZ_JAJPGN010000280.1	Primary Assembly	393	na
BCSIR_EC_C3_scaffold_28	unplaced-scaffold	na	na	JAJPGN010000029.1	=	NZ_JAJPGN010000029.1	Primary Assembly	768	na
BCSIR_EC_C3_scaffold_280	unplaced-scaffold	na	na	JAJPGN010000281.1	=	NZ_JAJPGN010000281.1	Primary Assembly	362450	na
BCSIR_EC_C3_scaffold_281	unplaced-scaffold	na	na	JAJPGN010000282.1	=	NZ_JAJPGN010000282.1	Primary Assembly	458362	na
BCSIR_EC_C3_scaffold_282	unplaced-scaffold	na	na	JAJPGN010000283.1	=	NZ_JAJPGN010000283.1	Primary Assembly	435	na
BCSIR_EC_C3_scaffold_29	unplaced-scaffold	na	na	JAJPGN010000030.1	=	NZ_JAJPGN010000030.1	Primary Assembly	576	na
BCSIR_EC_C3_scaffold_3	unplaced-scaffold	na	na	JAJPGN010000004.1	=	NZ_JAJPGN010000004.1	Primary Assembly	508	na
BCSIR_EC_C3_scaffold_30	unplaced-scaffold	na	na	JAJPGN010000031.1	=	NZ_JAJPGN010000031.1	Primary Assembly	5816	na
BCSIR_EC_C3_scaffold_31	unplaced-scaffold	na	na	JAJPGN010000032.1	=	NZ_JAJPGN010000032.1	Primary Assembly	517	na
BCSIR_EC_C3_scaffold_32	unplaced-scaffold	na	na	JAJPGN010000033.1	=	NZ_JAJPGN010000033.1	Primary Assembly	451	na
BCSIR_EC_C3_scaffold_33	unplaced-scaffold	na	na	JAJPGN010000034.1	=	NZ_JAJPGN010000034.1	Primary Assembly	374	na
BCSIR_EC_C3_scaffold_34	unplaced-scaffold	na	na	JAJPGN010000035.1	=	NZ_JAJPGN010000035.1	Primary Assembly	699	na
BCSIR_EC_C3_scaffold_35	unplaced-scaffold	na	na	JAJPGN010000036.1	=	NZ_JAJPGN010000036.1	Primary Assembly	328	na
BCSIR_EC_C3_scaffold_36	unplaced-scaffold	na	na	JAJPGN010000037.1	=	NZ_JAJPGN010000037.1	Primary Assembly	421	na
BCSIR_EC_C3_scaffold_37	unplaced-scaffold	na	na	JAJPGN010000038.1	=	NZ_JAJPGN010000038.1	Primary Assembly	353	na
BCSIR_EC_C3_scaffold_38	unplaced-scaffold	na	na	JAJPGN010000039.1	=	NZ_JAJPGN010000039.1	Primary Assembly	542	na
BCSIR_EC_C3_scaffold_39	unplaced-scaffold	na	na	JAJPGN010000040.1	=	NZ_JAJPGN010000040.1	Primary Assembly	1277	na
BCSIR_EC_C3_scaffold_4	unplaced-scaffold	na	na	JAJPGN010000005.1	=	NZ_JAJPGN010000005.1	Primary Assembly	341	na
BCSIR_EC_C3_scaffold_40	unplaced-scaffold	na	na	JAJPGN010000041.1	=	NZ_JAJPGN010000041.1	Primary Assembly	461	na
BCSIR_EC_C3_scaffold_41	unplaced-scaffold	na	na	JAJPGN010000042.1	=	NZ_JAJPGN010000042.1	Primary Assembly	487	na
BCSIR_EC_C3_scaffold_42	unplaced-scaffold	na	na	JAJPGN010000043.1	=	NZ_JAJPGN010000043.1	Primary Assembly	229	na
BCSIR_EC_C3_scaffold_43	unplaced-scaffold	na	na	JAJPGN010000044.1	=	NZ_JAJPGN010000044.1	Primary Assembly	541	na
BCSIR_EC_C3_scaffold_44	unplaced-scaffold	na	na	JAJPGN010000045.1	=	NZ_JAJPGN010000045.1	Primary Assembly	629	na
BCSIR_EC_C3_scaffold_45	unplaced-scaffold	na	na	JAJPGN010000046.1	=	NZ_JAJPGN010000046.1	Primary Assembly	365	na
BCSIR_EC_C3_scaffold_46	unplaced-scaffold	na	na	JAJPGN010000047.1	=	NZ_JAJPGN010000047.1	Primary Assembly	528	na
BCSIR_EC_C3_scaffold_47	unplaced-scaffold	na	na	JAJPGN010000048.1	=	NZ_JAJPGN010000048.1	Primary Assembly	417	na
BCSIR_EC_C3_scaffold_48	unplaced-scaffold	na	na	JAJPGN010000049.1	=	NZ_JAJPGN010000049.1	Primary Assembly	345	na
BCSIR_EC_C3_scaffold_49	unplaced-scaffold	na	na	JAJPGN010000050.1	=	NZ_JAJPGN010000050.1	Primary Assembly	201	na
BCSIR_EC_C3_scaffold_5	unplaced-scaffold	na	na	JAJPGN010000006.1	=	NZ_JAJPGN010000006.1	Primary Assembly	254	na
BCSIR_EC_C3_scaffold_50	unplaced-scaffold	na	na	JAJPGN010000051.1	=	NZ_JAJPGN010000051.1	Primary Assembly	336	na
BCSIR_EC_C3_scaffold_51	unplaced-scaffold	na	na	JAJPGN010000052.1	=	NZ_JAJPGN010000052.1	Primary Assembly	345	na
BCSIR_EC_C3_scaffold_52	unplaced-scaffold	na	na	JAJPGN010000053.1	=	NZ_JAJPGN010000053.1	Primary Assembly	1124	na
BCSIR_EC_C3_scaffold_53	unplaced-scaffold	na	na	JAJPGN010000054.1	=	NZ_JAJPGN010000054.1	Primary Assembly	381	na
BCSIR_EC_C3_scaffold_54	unplaced-scaffold	na	na	JAJPGN010000055.1	=	NZ_JAJPGN010000055.1	Primary Assembly	434	na
BCSIR_EC_C3_scaffold_55	unplaced-scaffold	na	na	JAJPGN010000056.1	=	NZ_JAJPGN010000056.1	Primary Assembly	346	na
BCSIR_EC_C3_scaffold_56	unplaced-scaffold	na	na	JAJPGN010000057.1	=	NZ_JAJPGN010000057.1	Primary Assembly	760	na
BCSIR_EC_C3_scaffold_57	unplaced-scaffold	na	na	JAJPGN010000058.1	=	NZ_JAJPGN010000058.1	Primary Assembly	350	na
BCSIR_EC_C3_scaffold_58	unplaced-scaffold	na	na	JAJPGN010000059.1	=	NZ_JAJPGN010000059.1	Primary Assembly	461	na
BCSIR_EC_C3_scaffold_59	unplaced-scaffold	na	na	JAJPGN010000060.1	=	NZ_JAJPGN010000060.1	Primary Assembly	463	na
BCSIR_EC_C3_scaffold_6	unplaced-scaffold	na	na	JAJPGN010000007.1	=	NZ_JAJPGN010000007.1	Primary Assembly	311	na
BCSIR_EC_C3_scaffold_60	unplaced-scaffold	na	na	JAJPGN010000061.1	=	NZ_JAJPGN010000061.1	Primary Assembly	408	na
BCSIR_EC_C3_scaffold_61	unplaced-scaffold	na	na	JAJPGN010000062.1	=	NZ_JAJPGN010000062.1	Primary Assembly	355	na
BCSIR_EC_C3_scaffold_62	unplaced-scaffold	na	na	JAJPGN010000063.1	=	NZ_JAJPGN010000063.1	Primary Assembly	374	na
BCSIR_EC_C3_scaffold_63	unplaced-scaffold	na	na	JAJPGN010000064.1	=	NZ_JAJPGN010000064.1	Primary Assembly	258	na
BCSIR_EC_C3_scaffold_64	unplaced-scaffold	na	na	JAJPGN010000065.1	=	NZ_JAJPGN010000065.1	Primary Assembly	751	na
BCSIR_EC_C3_scaffold_65	unplaced-scaffold	na	na	JAJPGN010000066.1	=	NZ_JAJPGN010000066.1	Primary Assembly	331	na
BCSIR_EC_C3_scaffold_66	unplaced-scaffold	na	na	JAJPGN010000067.1	=	NZ_JAJPGN010000067.1	Primary Assembly	296	na
BCSIR_EC_C3_scaffold_67	unplaced-scaffold	na	na	JAJPGN010000068.1	=	NZ_JAJPGN010000068.1	Primary Assembly	379	na
BCSIR_EC_C3_scaffold_68	unplaced-scaffold	na	na	JAJPGN010000069.1	=	NZ_JAJPGN010000069.1	Primary Assembly	586	na
BCSIR_EC_C3_scaffold_69	unplaced-scaffold	na	na	JAJPGN010000070.1	=	NZ_JAJPGN010000070.1	Primary Assembly	369	na
BCSIR_EC_C3_scaffold_7	unplaced-scaffold	na	na	JAJPGN010000008.1	=	NZ_JAJPGN010000008.1	Primary Assembly	498	na
BCSIR_EC_C3_scaffold_70	unplaced-scaffold	na	na	JAJPGN010000071.1	=	NZ_JAJPGN010000071.1	Primary Assembly	345	na
BCSIR_EC_C3_scaffold_71	unplaced-scaffold	na	na	JAJPGN010000072.1	=	NZ_JAJPGN010000072.1	Primary Assembly	365	na
BCSIR_EC_C3_scaffold_72	unplaced-scaffold	na	na	JAJPGN010000073.1	=	NZ_JAJPGN010000073.1	Primary Assembly	577	na
BCSIR_EC_C3_scaffold_73	unplaced-scaffold	na	na	JAJPGN010000074.1	=	NZ_JAJPGN010000074.1	Primary Assembly	200	na
BCSIR_EC_C3_scaffold_74	unplaced-scaffold	na	na	JAJPGN010000075.1	=	NZ_JAJPGN010000075.1	Primary Assembly	1739	na
BCSIR_EC_C3_scaffold_75	unplaced-scaffold	na	na	JAJPGN010000076.1	=	NZ_JAJPGN010000076.1	Primary Assembly	310	na
BCSIR_EC_C3_scaffold_76	unplaced-scaffold	na	na	JAJPGN010000077.1	=	NZ_JAJPGN010000077.1	Primary Assembly	628	na
BCSIR_EC_C3_scaffold_77	unplaced-scaffold	na	na	JAJPGN010000078.1	=	NZ_JAJPGN010000078.1	Primary Assembly	1922	na
BCSIR_EC_C3_scaffold_78	unplaced-scaffold	na	na	JAJPGN010000079.1	=	NZ_JAJPGN010000079.1	Primary Assembly	490	na
BCSIR_EC_C3_scaffold_79	unplaced-scaffold	na	na	JAJPGN010000080.1	=	NZ_JAJPGN010000080.1	Primary Assembly	235	na
BCSIR_EC_C3_scaffold_8	unplaced-scaffold	na	na	JAJPGN010000009.1	=	NZ_JAJPGN010000009.1	Primary Assembly	495	na
BCSIR_EC_C3_scaffold_80	unplaced-scaffold	na	na	JAJPGN010000081.1	=	NZ_JAJPGN010000081.1	Primary Assembly	2421	na
BCSIR_EC_C3_scaffold_81	unplaced-scaffold	na	na	JAJPGN010000082.1	=	NZ_JAJPGN010000082.1	Primary Assembly	845	na
BCSIR_EC_C3_scaffold_82	unplaced-scaffold	na	na	JAJPGN010000083.1	=	NZ_JAJPGN010000083.1	Primary Assembly	279	na
BCSIR_EC_C3_scaffold_83	unplaced-scaffold	na	na	JAJPGN010000084.1	=	NZ_JAJPGN010000084.1	Primary Assembly	283	na
BCSIR_EC_C3_scaffold_84	unplaced-scaffold	na	na	JAJPGN010000085.1	=	NZ_JAJPGN010000085.1	Primary Assembly	603	na
BCSIR_EC_C3_scaffold_85	unplaced-scaffold	na	na	JAJPGN010000086.1	=	NZ_JAJPGN010000086.1	Primary Assembly	469	na
BCSIR_EC_C3_scaffold_86	unplaced-scaffold	na	na	JAJPGN010000087.1	=	NZ_JAJPGN010000087.1	Primary Assembly	473	na
BCSIR_EC_C3_scaffold_87	unplaced-scaffold	na	na	JAJPGN010000088.1	=	NZ_JAJPGN010000088.1	Primary Assembly	2050	na
BCSIR_EC_C3_scaffold_88	unplaced-scaffold	na	na	JAJPGN010000089.1	=	NZ_JAJPGN010000089.1	Primary Assembly	304	na
BCSIR_EC_C3_scaffold_89	unplaced-scaffold	na	na	JAJPGN010000090.1	=	NZ_JAJPGN010000090.1	Primary Assembly	364	na
BCSIR_EC_C3_scaffold_9	unplaced-scaffold	na	na	JAJPGN010000010.1	=	NZ_JAJPGN010000010.1	Primary Assembly	347	na
BCSIR_EC_C3_scaffold_90	unplaced-scaffold	na	na	JAJPGN010000091.1	=	NZ_JAJPGN010000091.1	Primary Assembly	201	na
BCSIR_EC_C3_scaffold_91	unplaced-scaffold	na	na	JAJPGN010000092.1	=	NZ_JAJPGN010000092.1	Primary Assembly	346	na
BCSIR_EC_C3_scaffold_92	unplaced-scaffold	na	na	JAJPGN010000093.1	=	NZ_JAJPGN010000093.1	Primary Assembly	523	na
BCSIR_EC_C3_scaffold_93	unplaced-scaffold	na	na	JAJPGN010000094.1	=	NZ_JAJPGN010000094.1	Primary Assembly	1152	na
BCSIR_EC_C3_scaffold_94	unplaced-scaffold	na	na	JAJPGN010000095.1	=	NZ_JAJPGN010000095.1	Primary Assembly	371	na
BCSIR_EC_C3_scaffold_95	unplaced-scaffold	na	na	JAJPGN010000096.1	=	NZ_JAJPGN010000096.1	Primary Assembly	382	na
BCSIR_EC_C3_scaffold_96	unplaced-scaffold	na	na	JAJPGN010000097.1	=	NZ_JAJPGN010000097.1	Primary Assembly	5019	na
BCSIR_EC_C3_scaffold_97	unplaced-scaffold	na	na	JAJPGN010000098.1	=	NZ_JAJPGN010000098.1	Primary Assembly	327	na
BCSIR_EC_C3_scaffold_98	unplaced-scaffold	na	na	JAJPGN010000099.1	=	NZ_JAJPGN010000099.1	Primary Assembly	305	na
BCSIR_EC_C3_scaffold_99	unplaced-scaffold	na	na	JAJPGN010000100.1	=	NZ_JAJPGN010000100.1	Primary Assembly	569	na
