# Assembly name:  ASM2365342v1
# Organism name:  Escherichia coli (E. coli)
# Infraspecific name:  strain=C4S4_CHKB13
# Taxid:          562
# BioSample:      SAMN23235417
# BioProject:     PRJNA756824
# Submitter:      Bangladesh Council of Scientific and Industrial Research (BCSIR)
# Date:           2022-06-06
# Assembly type:  na
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    JAJMNK01
# Assembly method: SPAdes v. 3.13.1
# Expected final version: yes
# Genome coverage: 50.0x
# Sequencing technology: Illumina NextSeq
# GenBank assembly accession: GCA_023653425.1
# RefSeq assembly accession: GCF_023653425.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_023653445.1	GCF_023653445.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
BCSIR_EC_C4_scaffold_247	unplaced-scaffold	na	na	JAJMNK010000248.1	=	NZ_JAJMNK010000248.1	Primary Assembly	391	na
BCSIR_EC_C4_scaffold_248	unplaced-scaffold	na	na	JAJMNK010000249.1	=	NZ_JAJMNK010000249.1	Primary Assembly	217	na
BCSIR_EC_C4_scaffold_249	unplaced-scaffold	na	na	JAJMNK010000250.1	=	NZ_JAJMNK010000250.1	Primary Assembly	255	na
BCSIR_EC_C4_scaffold_25	unplaced-scaffold	na	na	JAJMNK010000026.1	=	NZ_JAJMNK010000026.1	Primary Assembly	785	na
BCSIR_EC_C4_scaffold_250	unplaced-scaffold	na	na	JAJMNK010000251.1	=	NZ_JAJMNK010000251.1	Primary Assembly	422	na
BCSIR_EC_C4_scaffold_251	unplaced-scaffold	na	na	JAJMNK010000252.1	=	NZ_JAJMNK010000252.1	Primary Assembly	379	na
BCSIR_EC_C4_scaffold_252	unplaced-scaffold	na	na	JAJMNK010000253.1	=	NZ_JAJMNK010000253.1	Primary Assembly	283	na
BCSIR_EC_C4_scaffold_253	unplaced-scaffold	na	na	JAJMNK010000254.1	=	NZ_JAJMNK010000254.1	Primary Assembly	498	na
BCSIR_EC_C4_scaffold_254	unplaced-scaffold	na	na	JAJMNK010000255.1	=	NZ_JAJMNK010000255.1	Primary Assembly	843	na
BCSIR_EC_C4_scaffold_255	unplaced-scaffold	na	na	JAJMNK010000256.1	=	NZ_JAJMNK010000256.1	Primary Assembly	306	na
BCSIR_EC_C4_scaffold_256	unplaced-scaffold	na	na	JAJMNK010000257.1	=	NZ_JAJMNK010000257.1	Primary Assembly	420	na
BCSIR_EC_C4_scaffold_257	unplaced-scaffold	na	na	JAJMNK010000258.1	=	NZ_JAJMNK010000258.1	Primary Assembly	1048	na
BCSIR_EC_C4_scaffold_258	unplaced-scaffold	na	na	JAJMNK010000259.1	=	NZ_JAJMNK010000259.1	Primary Assembly	290	na
BCSIR_EC_C4_scaffold_259	unplaced-scaffold	na	na	JAJMNK010000260.1	=	NZ_JAJMNK010000260.1	Primary Assembly	10270	na
BCSIR_EC_C4_scaffold_26	unplaced-scaffold	na	na	JAJMNK010000027.1	=	NZ_JAJMNK010000027.1	Primary Assembly	677	na
BCSIR_EC_C4_scaffold_260	unplaced-scaffold	na	na	JAJMNK010000261.1	=	NZ_JAJMNK010000261.1	Primary Assembly	514	na
BCSIR_EC_C4_scaffold_261	unplaced-scaffold	na	na	JAJMNK010000262.1	=	NZ_JAJMNK010000262.1	Primary Assembly	310	na
BCSIR_EC_C4_scaffold_262	unplaced-scaffold	na	na	JAJMNK010000263.1	=	NZ_JAJMNK010000263.1	Primary Assembly	333	na
BCSIR_EC_C4_scaffold_263	unplaced-scaffold	na	na	JAJMNK010000264.1	=	NZ_JAJMNK010000264.1	Primary Assembly	5705	na
BCSIR_EC_C4_scaffold_264	unplaced-scaffold	na	na	JAJMNK010000265.1	=	NZ_JAJMNK010000265.1	Primary Assembly	1151	na
BCSIR_EC_C4_scaffold_265	unplaced-scaffold	na	na	JAJMNK010000266.1	=	NZ_JAJMNK010000266.1	Primary Assembly	281	na
BCSIR_EC_C4_scaffold_266	unplaced-scaffold	na	na	JAJMNK010000267.1	=	NZ_JAJMNK010000267.1	Primary Assembly	9490	na
BCSIR_EC_C4_scaffold_267	unplaced-scaffold	na	na	JAJMNK010000268.1	=	NZ_JAJMNK010000268.1	Primary Assembly	685	na
BCSIR_EC_C4_scaffold_268	unplaced-scaffold	na	na	JAJMNK010000269.1	=	NZ_JAJMNK010000269.1	Primary Assembly	277	na
BCSIR_EC_C4_scaffold_269	unplaced-scaffold	na	na	JAJMNK010000270.1	=	NZ_JAJMNK010000270.1	Primary Assembly	493	na
BCSIR_EC_C4_scaffold_27	unplaced-scaffold	na	na	JAJMNK010000028.1	=	NZ_JAJMNK010000028.1	Primary Assembly	318	na
BCSIR_EC_C4_scaffold_270	unplaced-scaffold	na	na	JAJMNK010000271.1	=	NZ_JAJMNK010000271.1	Primary Assembly	567	na
BCSIR_EC_C4_scaffold_271	unplaced-scaffold	na	na	JAJMNK010000272.1	=	NZ_JAJMNK010000272.1	Primary Assembly	397	na
BCSIR_EC_C4_scaffold_272	unplaced-scaffold	na	na	JAJMNK010000273.1	=	NZ_JAJMNK010000273.1	Primary Assembly	6315	na
BCSIR_EC_C4_scaffold_273	unplaced-scaffold	na	na	JAJMNK010000274.1	=	NZ_JAJMNK010000274.1	Primary Assembly	8471	na
BCSIR_EC_C4_scaffold_274	unplaced-scaffold	na	na	JAJMNK010000275.1	=	NZ_JAJMNK010000275.1	Primary Assembly	9106	na
BCSIR_EC_C4_scaffold_276	unplaced-scaffold	na	na	JAJMNK010000277.1	=	NZ_JAJMNK010000277.1	Primary Assembly	347	na
BCSIR_EC_C4_scaffold_277	unplaced-scaffold	na	na	JAJMNK010000278.1	=	NZ_JAJMNK010000278.1	Primary Assembly	312	na
BCSIR_EC_C4_scaffold_278	unplaced-scaffold	na	na	JAJMNK010000279.1	=	NZ_JAJMNK010000279.1	Primary Assembly	308	na
BCSIR_EC_C4_scaffold_279	unplaced-scaffold	na	na	JAJMNK010000280.1	=	NZ_JAJMNK010000280.1	Primary Assembly	657	na
BCSIR_EC_C4_scaffold_28	unplaced-scaffold	na	na	JAJMNK010000029.1	=	NZ_JAJMNK010000029.1	Primary Assembly	440	na
BCSIR_EC_C4_scaffold_280	unplaced-scaffold	na	na	JAJMNK010000281.1	=	NZ_JAJMNK010000281.1	Primary Assembly	400	na
BCSIR_EC_C4_scaffold_281	unplaced-scaffold	na	na	JAJMNK010000282.1	=	NZ_JAJMNK010000282.1	Primary Assembly	302	na
BCSIR_EC_C4_scaffold_282	unplaced-scaffold	na	na	JAJMNK010000283.1	=	NZ_JAJMNK010000283.1	Primary Assembly	1055	na
BCSIR_EC_C4_scaffold_283	unplaced-scaffold	na	na	JAJMNK010000284.1	=	NZ_JAJMNK010000284.1	Primary Assembly	487	na
BCSIR_EC_C4_scaffold_284	unplaced-scaffold	na	na	JAJMNK010000285.1	=	NZ_JAJMNK010000285.1	Primary Assembly	364	na
BCSIR_EC_C4_scaffold_285	unplaced-scaffold	na	na	JAJMNK010000286.1	=	NZ_JAJMNK010000286.1	Primary Assembly	11891	na
BCSIR_EC_C4_scaffold_286	unplaced-scaffold	na	na	JAJMNK010000287.1	=	NZ_JAJMNK010000287.1	Primary Assembly	1208	na
BCSIR_EC_C4_scaffold_287	unplaced-scaffold	na	na	JAJMNK010000288.1	=	NZ_JAJMNK010000288.1	Primary Assembly	601	na
BCSIR_EC_C4_scaffold_288	unplaced-scaffold	na	na	JAJMNK010000289.1	=	NZ_JAJMNK010000289.1	Primary Assembly	693	na
BCSIR_EC_C4_scaffold_289	unplaced-scaffold	na	na	JAJMNK010000290.1	=	NZ_JAJMNK010000290.1	Primary Assembly	3873	na
BCSIR_EC_C4_scaffold_29	unplaced-scaffold	na	na	JAJMNK010000030.1	=	NZ_JAJMNK010000030.1	Primary Assembly	342	na
BCSIR_EC_C4_scaffold_290	unplaced-scaffold	na	na	JAJMNK010000291.1	=	NZ_JAJMNK010000291.1	Primary Assembly	6804	na
BCSIR_EC_C4_scaffold_291	unplaced-scaffold	na	na	JAJMNK010000292.1	=	NZ_JAJMNK010000292.1	Primary Assembly	3354	na
BCSIR_EC_C4_scaffold_292	unplaced-scaffold	na	na	JAJMNK010000293.1	=	NZ_JAJMNK010000293.1	Primary Assembly	342	na
BCSIR_EC_C4_scaffold_293	unplaced-scaffold	na	na	JAJMNK010000294.1	=	NZ_JAJMNK010000294.1	Primary Assembly	588	na
BCSIR_EC_C4_scaffold_294	unplaced-scaffold	na	na	JAJMNK010000295.1	=	NZ_JAJMNK010000295.1	Primary Assembly	1107	na
BCSIR_EC_C4_scaffold_295	unplaced-scaffold	na	na	JAJMNK010000296.1	=	NZ_JAJMNK010000296.1	Primary Assembly	10245	na
BCSIR_EC_C4_scaffold_296	unplaced-scaffold	na	na	JAJMNK010000297.1	=	NZ_JAJMNK010000297.1	Primary Assembly	720	na
BCSIR_EC_C4_scaffold_297	unplaced-scaffold	na	na	JAJMNK010000298.1	=	NZ_JAJMNK010000298.1	Primary Assembly	428	na
BCSIR_EC_C4_scaffold_298	unplaced-scaffold	na	na	JAJMNK010000299.1	=	NZ_JAJMNK010000299.1	Primary Assembly	311	na
BCSIR_EC_C4_scaffold_299	unplaced-scaffold	na	na	JAJMNK010000300.1	=	NZ_JAJMNK010000300.1	Primary Assembly	7862	na
BCSIR_EC_C4_scaffold_3	unplaced-scaffold	na	na	JAJMNK010000004.1	=	NZ_JAJMNK010000004.1	Primary Assembly	308	na
BCSIR_EC_C4_scaffold_30	unplaced-scaffold	na	na	JAJMNK010000031.1	=	NZ_JAJMNK010000031.1	Primary Assembly	353	na
BCSIR_EC_C4_scaffold_300	unplaced-scaffold	na	na	JAJMNK010000301.1	=	NZ_JAJMNK010000301.1	Primary Assembly	443	na
BCSIR_EC_C4_scaffold_301	unplaced-scaffold	na	na	JAJMNK010000302.1	=	NZ_JAJMNK010000302.1	Primary Assembly	281	na
BCSIR_EC_C4_scaffold_302	unplaced-scaffold	na	na	JAJMNK010000303.1	=	NZ_JAJMNK010000303.1	Primary Assembly	549	na
BCSIR_EC_C4_scaffold_303	unplaced-scaffold	na	na	JAJMNK010000304.1	=	NZ_JAJMNK010000304.1	Primary Assembly	1060	na
BCSIR_EC_C4_scaffold_304	unplaced-scaffold	na	na	JAJMNK010000305.1	=	NZ_JAJMNK010000305.1	Primary Assembly	411	na
BCSIR_EC_C4_scaffold_305	unplaced-scaffold	na	na	JAJMNK010000306.1	=	NZ_JAJMNK010000306.1	Primary Assembly	543	na
BCSIR_EC_C4_scaffold_306	unplaced-scaffold	na	na	JAJMNK010000307.1	=	NZ_JAJMNK010000307.1	Primary Assembly	396	na
BCSIR_EC_C4_scaffold_307	unplaced-scaffold	na	na	JAJMNK010000308.1	=	NZ_JAJMNK010000308.1	Primary Assembly	718	na
BCSIR_EC_C4_scaffold_308	unplaced-scaffold	na	na	JAJMNK010000309.1	=	NZ_JAJMNK010000309.1	Primary Assembly	1675	na
BCSIR_EC_C4_scaffold_309	unplaced-scaffold	na	na	JAJMNK010000310.1	=	NZ_JAJMNK010000310.1	Primary Assembly	31869	na
BCSIR_EC_C4_scaffold_31	unplaced-scaffold	na	na	JAJMNK010000032.1	=	NZ_JAJMNK010000032.1	Primary Assembly	425	na
BCSIR_EC_C4_scaffold_310	unplaced-scaffold	na	na	JAJMNK010000311.1	=	NZ_JAJMNK010000311.1	Primary Assembly	28197	na
BCSIR_EC_C4_scaffold_311	unplaced-scaffold	na	na	JAJMNK010000312.1	=	NZ_JAJMNK010000312.1	Primary Assembly	1254	na
BCSIR_EC_C4_scaffold_312	unplaced-scaffold	na	na	JAJMNK010000313.1	=	NZ_JAJMNK010000313.1	Primary Assembly	523	na
BCSIR_EC_C4_scaffold_313	unplaced-scaffold	na	na	JAJMNK010000314.1	=	NZ_JAJMNK010000314.1	Primary Assembly	11769	na
BCSIR_EC_C4_scaffold_314	unplaced-scaffold	na	na	JAJMNK010000315.1	=	NZ_JAJMNK010000315.1	Primary Assembly	314	na
BCSIR_EC_C4_scaffold_315	unplaced-scaffold	na	na	JAJMNK010000316.1	=	NZ_JAJMNK010000316.1	Primary Assembly	373	na
BCSIR_EC_C4_scaffold_316	unplaced-scaffold	na	na	JAJMNK010000317.1	=	NZ_JAJMNK010000317.1	Primary Assembly	27806	na
BCSIR_EC_C4_scaffold_317	unplaced-scaffold	na	na	JAJMNK010000318.1	=	NZ_JAJMNK010000318.1	Primary Assembly	502	na
BCSIR_EC_C4_scaffold_318	unplaced-scaffold	na	na	JAJMNK010000319.1	=	NZ_JAJMNK010000319.1	Primary Assembly	420	na
BCSIR_EC_C4_scaffold_319	unplaced-scaffold	na	na	JAJMNK010000320.1	=	NZ_JAJMNK010000320.1	Primary Assembly	393	na
BCSIR_EC_C4_scaffold_32	unplaced-scaffold	na	na	JAJMNK010000033.1	=	NZ_JAJMNK010000033.1	Primary Assembly	318	na
BCSIR_EC_C4_scaffold_320	unplaced-scaffold	na	na	JAJMNK010000321.1	=	NZ_JAJMNK010000321.1	Primary Assembly	325	na
BCSIR_EC_C4_scaffold_321	unplaced-scaffold	na	na	JAJMNK010000322.1	=	NZ_JAJMNK010000322.1	Primary Assembly	867	na
BCSIR_EC_C4_scaffold_322	unplaced-scaffold	na	na	JAJMNK010000323.1	=	NZ_JAJMNK010000323.1	Primary Assembly	408	na
BCSIR_EC_C4_scaffold_323	unplaced-scaffold	na	na	JAJMNK010000324.1	=	NZ_JAJMNK010000324.1	Primary Assembly	345	na
BCSIR_EC_C4_scaffold_324	unplaced-scaffold	na	na	JAJMNK010000325.1	=	NZ_JAJMNK010000325.1	Primary Assembly	498	na
BCSIR_EC_C4_scaffold_325	unplaced-scaffold	na	na	JAJMNK010000326.1	=	NZ_JAJMNK010000326.1	Primary Assembly	46775	na
BCSIR_EC_C4_scaffold_326	unplaced-scaffold	na	na	JAJMNK010000327.1	=	NZ_JAJMNK010000327.1	Primary Assembly	470	na
BCSIR_EC_C4_scaffold_327	unplaced-scaffold	na	na	JAJMNK010000328.1	=	NZ_JAJMNK010000328.1	Primary Assembly	839	na
BCSIR_EC_C4_scaffold_328	unplaced-scaffold	na	na	JAJMNK010000329.1	=	NZ_JAJMNK010000329.1	Primary Assembly	271	na
BCSIR_EC_C4_scaffold_329	unplaced-scaffold	na	na	JAJMNK010000330.1	=	NZ_JAJMNK010000330.1	Primary Assembly	577	na
BCSIR_EC_C4_scaffold_33	unplaced-scaffold	na	na	JAJMNK010000034.1	=	NZ_JAJMNK010000034.1	Primary Assembly	281	na
BCSIR_EC_C4_scaffold_330	unplaced-scaffold	na	na	JAJMNK010000331.1	=	NZ_JAJMNK010000331.1	Primary Assembly	394	na
BCSIR_EC_C4_scaffold_331	unplaced-scaffold	na	na	JAJMNK010000332.1	=	NZ_JAJMNK010000332.1	Primary Assembly	1871	na
BCSIR_EC_C4_scaffold_332	unplaced-scaffold	na	na	JAJMNK010000333.1	=	NZ_JAJMNK010000333.1	Primary Assembly	41527	na
BCSIR_EC_C4_scaffold_333	unplaced-scaffold	na	na	JAJMNK010000334.1	=	NZ_JAJMNK010000334.1	Primary Assembly	29369	na
BCSIR_EC_C4_scaffold_334	unplaced-scaffold	na	na	JAJMNK010000335.1	=	NZ_JAJMNK010000335.1	Primary Assembly	61141	na
BCSIR_EC_C4_scaffold_335	unplaced-scaffold	na	na	JAJMNK010000336.1	=	NZ_JAJMNK010000336.1	Primary Assembly	421	na
BCSIR_EC_C4_scaffold_336	unplaced-scaffold	na	na	JAJMNK010000337.1	=	NZ_JAJMNK010000337.1	Primary Assembly	363	na
BCSIR_EC_C4_scaffold_337	unplaced-scaffold	na	na	JAJMNK010000338.1	=	NZ_JAJMNK010000338.1	Primary Assembly	11330	na
BCSIR_EC_C4_scaffold_338	unplaced-scaffold	na	na	JAJMNK010000339.1	=	NZ_JAJMNK010000339.1	Primary Assembly	50962	na
BCSIR_EC_C4_scaffold_339	unplaced-scaffold	na	na	JAJMNK010000340.1	=	NZ_JAJMNK010000340.1	Primary Assembly	464	na
BCSIR_EC_C4_scaffold_34	unplaced-scaffold	na	na	JAJMNK010000035.1	=	NZ_JAJMNK010000035.1	Primary Assembly	277	na
BCSIR_EC_C4_scaffold_340	unplaced-scaffold	na	na	JAJMNK010000341.1	=	NZ_JAJMNK010000341.1	Primary Assembly	489	na
BCSIR_EC_C4_scaffold_341	unplaced-scaffold	na	na	JAJMNK010000342.1	=	NZ_JAJMNK010000342.1	Primary Assembly	61022	na
BCSIR_EC_C4_scaffold_342	unplaced-scaffold	na	na	JAJMNK010000343.1	=	NZ_JAJMNK010000343.1	Primary Assembly	44034	na
BCSIR_EC_C4_scaffold_343	unplaced-scaffold	na	na	JAJMNK010000344.1	=	NZ_JAJMNK010000344.1	Primary Assembly	627	na
BCSIR_EC_C4_scaffold_344	unplaced-scaffold	na	na	JAJMNK010000345.1	=	NZ_JAJMNK010000345.1	Primary Assembly	591	na
BCSIR_EC_C4_scaffold_345	unplaced-scaffold	na	na	JAJMNK010000346.1	=	NZ_JAJMNK010000346.1	Primary Assembly	521	na
BCSIR_EC_C4_scaffold_346	unplaced-scaffold	na	na	JAJMNK010000347.1	=	NZ_JAJMNK010000347.1	Primary Assembly	246	na
BCSIR_EC_C4_scaffold_347	unplaced-scaffold	na	na	JAJMNK010000348.1	=	NZ_JAJMNK010000348.1	Primary Assembly	488	na
BCSIR_EC_C4_scaffold_348	unplaced-scaffold	na	na	JAJMNK010000349.1	=	NZ_JAJMNK010000349.1	Primary Assembly	321	na
BCSIR_EC_C4_scaffold_349	unplaced-scaffold	na	na	JAJMNK010000350.1	=	NZ_JAJMNK010000350.1	Primary Assembly	853	na
BCSIR_EC_C4_scaffold_35	unplaced-scaffold	na	na	JAJMNK010000036.1	=	NZ_JAJMNK010000036.1	Primary Assembly	539	na
BCSIR_EC_C4_scaffold_350	unplaced-scaffold	na	na	JAJMNK010000351.1	=	NZ_JAJMNK010000351.1	Primary Assembly	328	na
BCSIR_EC_C4_scaffold_351	unplaced-scaffold	na	na	JAJMNK010000352.1	=	NZ_JAJMNK010000352.1	Primary Assembly	281	na
BCSIR_EC_C4_scaffold_352	unplaced-scaffold	na	na	JAJMNK010000353.1	=	NZ_JAJMNK010000353.1	Primary Assembly	347	na
BCSIR_EC_C4_scaffold_353	unplaced-scaffold	na	na	JAJMNK010000354.1	=	NZ_JAJMNK010000354.1	Primary Assembly	301	na
BCSIR_EC_C4_scaffold_354	unplaced-scaffold	na	na	JAJMNK010000355.1	=	NZ_JAJMNK010000355.1	Primary Assembly	8795	na
BCSIR_EC_C4_scaffold_355	unplaced-scaffold	na	na	JAJMNK010000356.1	=	NZ_JAJMNK010000356.1	Primary Assembly	888	na
BCSIR_EC_C4_scaffold_357	unplaced-scaffold	na	na	JAJMNK010000358.1	=	NZ_JAJMNK010000358.1	Primary Assembly	617	na
BCSIR_EC_C4_scaffold_358	unplaced-scaffold	na	na	JAJMNK010000359.1	=	NZ_JAJMNK010000359.1	Primary Assembly	89265	na
BCSIR_EC_C4_scaffold_359	unplaced-scaffold	na	na	JAJMNK010000360.1	=	NZ_JAJMNK010000360.1	Primary Assembly	73294	na
BCSIR_EC_C4_scaffold_36	unplaced-scaffold	na	na	JAJMNK010000037.1	=	NZ_JAJMNK010000037.1	Primary Assembly	620	na
BCSIR_EC_C4_scaffold_360	unplaced-scaffold	na	na	JAJMNK010000361.1	=	NZ_JAJMNK010000361.1	Primary Assembly	470	na
BCSIR_EC_C4_scaffold_361	unplaced-scaffold	na	na	JAJMNK010000362.1	=	NZ_JAJMNK010000362.1	Primary Assembly	655	na
BCSIR_EC_C4_scaffold_362	unplaced-scaffold	na	na	JAJMNK010000363.1	=	NZ_JAJMNK010000363.1	Primary Assembly	33109	na
BCSIR_EC_C4_scaffold_363	unplaced-scaffold	na	na	JAJMNK010000364.1	=	NZ_JAJMNK010000364.1	Primary Assembly	625	na
BCSIR_EC_C4_scaffold_364	unplaced-scaffold	na	na	JAJMNK010000365.1	=	NZ_JAJMNK010000365.1	Primary Assembly	338	na
BCSIR_EC_C4_scaffold_365	unplaced-scaffold	na	na	JAJMNK010000366.1	=	NZ_JAJMNK010000366.1	Primary Assembly	524	na
BCSIR_EC_C4_scaffold_366	unplaced-scaffold	na	na	JAJMNK010000367.1	=	NZ_JAJMNK010000367.1	Primary Assembly	337	na
BCSIR_EC_C4_scaffold_367	unplaced-scaffold	na	na	JAJMNK010000368.1	=	NZ_JAJMNK010000368.1	Primary Assembly	1201	na
BCSIR_EC_C4_scaffold_368	unplaced-scaffold	na	na	JAJMNK010000369.1	=	NZ_JAJMNK010000369.1	Primary Assembly	783	na
BCSIR_EC_C4_scaffold_369	unplaced-scaffold	na	na	JAJMNK010000370.1	=	NZ_JAJMNK010000370.1	Primary Assembly	210	na
BCSIR_EC_C4_scaffold_37	unplaced-scaffold	na	na	JAJMNK010000038.1	=	NZ_JAJMNK010000038.1	Primary Assembly	636	na
BCSIR_EC_C4_scaffold_370	unplaced-scaffold	na	na	JAJMNK010000371.1	=	NZ_JAJMNK010000371.1	Primary Assembly	367	na
BCSIR_EC_C4_scaffold_371	unplaced-scaffold	na	na	JAJMNK010000372.1	=	NZ_JAJMNK010000372.1	Primary Assembly	413	na
BCSIR_EC_C4_scaffold_372	unplaced-scaffold	na	na	JAJMNK010000373.1	=	NZ_JAJMNK010000373.1	Primary Assembly	474	na
BCSIR_EC_C4_scaffold_373	unplaced-scaffold	na	na	JAJMNK010000374.1	=	NZ_JAJMNK010000374.1	Primary Assembly	272	na
BCSIR_EC_C4_scaffold_374	unplaced-scaffold	na	na	JAJMNK010000375.1	=	NZ_JAJMNK010000375.1	Primary Assembly	361	na
BCSIR_EC_C4_scaffold_375	unplaced-scaffold	na	na	JAJMNK010000376.1	=	NZ_JAJMNK010000376.1	Primary Assembly	63605	na
BCSIR_EC_C4_scaffold_376	unplaced-scaffold	na	na	JAJMNK010000377.1	=	NZ_JAJMNK010000377.1	Primary Assembly	565	na
BCSIR_EC_C4_scaffold_377	unplaced-scaffold	na	na	JAJMNK010000378.1	=	NZ_JAJMNK010000378.1	Primary Assembly	384	na
BCSIR_EC_C4_scaffold_378	unplaced-scaffold	na	na	JAJMNK010000379.1	=	NZ_JAJMNK010000379.1	Primary Assembly	728	na
BCSIR_EC_C4_scaffold_379	unplaced-scaffold	na	na	JAJMNK010000380.1	=	NZ_JAJMNK010000380.1	Primary Assembly	364	na
BCSIR_EC_C4_scaffold_38	unplaced-scaffold	na	na	JAJMNK010000039.1	=	NZ_JAJMNK010000039.1	Primary Assembly	310	na
BCSIR_EC_C4_scaffold_380	unplaced-scaffold	na	na	JAJMNK010000381.1	=	NZ_JAJMNK010000381.1	Primary Assembly	107005	na
BCSIR_EC_C4_scaffold_381	unplaced-scaffold	na	na	JAJMNK010000382.1	=	NZ_JAJMNK010000382.1	Primary Assembly	26202	na
BCSIR_EC_C4_scaffold_382	unplaced-scaffold	na	na	JAJMNK010000383.1	=	NZ_JAJMNK010000383.1	Primary Assembly	428	na
BCSIR_EC_C4_scaffold_383	unplaced-scaffold	na	na	JAJMNK010000384.1	=	NZ_JAJMNK010000384.1	Primary Assembly	356	na
BCSIR_EC_C4_scaffold_384	unplaced-scaffold	na	na	JAJMNK010000385.1	=	NZ_JAJMNK010000385.1	Primary Assembly	2261	na
BCSIR_EC_C4_scaffold_385	unplaced-scaffold	na	na	JAJMNK010000386.1	=	NZ_JAJMNK010000386.1	Primary Assembly	428	na
BCSIR_EC_C4_scaffold_386	unplaced-scaffold	na	na	JAJMNK010000387.1	=	NZ_JAJMNK010000387.1	Primary Assembly	18383	na
BCSIR_EC_C4_scaffold_387	unplaced-scaffold	na	na	JAJMNK010000388.1	=	NZ_JAJMNK010000388.1	Primary Assembly	599	na
BCSIR_EC_C4_scaffold_388	unplaced-scaffold	na	na	JAJMNK010000389.1	=	NZ_JAJMNK010000389.1	Primary Assembly	360	na
BCSIR_EC_C4_scaffold_389	unplaced-scaffold	na	na	JAJMNK010000390.1	=	NZ_JAJMNK010000390.1	Primary Assembly	332	na
BCSIR_EC_C4_scaffold_39	unplaced-scaffold	na	na	JAJMNK010000040.1	=	NZ_JAJMNK010000040.1	Primary Assembly	1116	na
BCSIR_EC_C4_scaffold_391	unplaced-scaffold	na	na	JAJMNK010000392.1	=	NZ_JAJMNK010000392.1	Primary Assembly	838	na
BCSIR_EC_C4_scaffold_392	unplaced-scaffold	na	na	JAJMNK010000393.1	=	NZ_JAJMNK010000393.1	Primary Assembly	348	na
BCSIR_EC_C4_scaffold_393	unplaced-scaffold	na	na	JAJMNK010000394.1	=	NZ_JAJMNK010000394.1	Primary Assembly	47426	na
BCSIR_EC_C4_scaffold_394	unplaced-scaffold	na	na	JAJMNK010000395.1	=	NZ_JAJMNK010000395.1	Primary Assembly	1807	na
BCSIR_EC_C4_scaffold_395	unplaced-scaffold	na	na	JAJMNK010000396.1	=	NZ_JAJMNK010000396.1	Primary Assembly	936	na
BCSIR_EC_C4_scaffold_396	unplaced-scaffold	na	na	JAJMNK010000397.1	=	NZ_JAJMNK010000397.1	Primary Assembly	30412	na
BCSIR_EC_C4_scaffold_397	unplaced-scaffold	na	na	JAJMNK010000398.1	=	NZ_JAJMNK010000398.1	Primary Assembly	15802	na
BCSIR_EC_C4_scaffold_398	unplaced-scaffold	na	na	JAJMNK010000399.1	=	NZ_JAJMNK010000399.1	Primary Assembly	404	na
BCSIR_EC_C4_scaffold_399	unplaced-scaffold	na	na	JAJMNK010000400.1	=	NZ_JAJMNK010000400.1	Primary Assembly	364	na
BCSIR_EC_C4_scaffold_4	unplaced-scaffold	na	na	JAJMNK010000005.1	=	NZ_JAJMNK010000005.1	Primary Assembly	323	na
BCSIR_EC_C4_scaffold_40	unplaced-scaffold	na	na	JAJMNK010000041.1	=	NZ_JAJMNK010000041.1	Primary Assembly	373	na
BCSIR_EC_C4_scaffold_400	unplaced-scaffold	na	na	JAJMNK010000401.1	=	NZ_JAJMNK010000401.1	Primary Assembly	585	na
BCSIR_EC_C4_scaffold_401	unplaced-scaffold	na	na	JAJMNK010000402.1	=	NZ_JAJMNK010000402.1	Primary Assembly	674	na
BCSIR_EC_C4_scaffold_402	unplaced-scaffold	na	na	JAJMNK010000403.1	=	NZ_JAJMNK010000403.1	Primary Assembly	91705	na
BCSIR_EC_C4_scaffold_404	unplaced-scaffold	na	na	JAJMNK010000405.1	=	NZ_JAJMNK010000405.1	Primary Assembly	428	na
BCSIR_EC_C4_scaffold_405	unplaced-scaffold	na	na	JAJMNK010000406.1	=	NZ_JAJMNK010000406.1	Primary Assembly	354	na
BCSIR_EC_C4_scaffold_406	unplaced-scaffold	na	na	JAJMNK010000407.1	=	NZ_JAJMNK010000407.1	Primary Assembly	86776	na
BCSIR_EC_C4_scaffold_407	unplaced-scaffold	na	na	JAJMNK010000408.1	=	NZ_JAJMNK010000408.1	Primary Assembly	697	na
BCSIR_EC_C4_scaffold_408	unplaced-scaffold	na	na	JAJMNK010000409.1	=	NZ_JAJMNK010000409.1	Primary Assembly	9122	na
BCSIR_EC_C4_scaffold_409	unplaced-scaffold	na	na	JAJMNK010000410.1	=	NZ_JAJMNK010000410.1	Primary Assembly	546	na
BCSIR_EC_C4_scaffold_41	unplaced-scaffold	na	na	JAJMNK010000042.1	=	NZ_JAJMNK010000042.1	Primary Assembly	561	na
