# Assembly name:  ASM2131165v1
# Organism name:  Escherichia coli (E. coli)
# Infraspecific name:  strain=C5S5_CKBHOS10
# Taxid:          562
# BioSample:      SAMN20931196
# BioProject:     PRJNA756824
# Submitter:      Bangladesh Council of Scientific and Industrial Research (BCSIR)
# Date:           2021-12-28
# Assembly type:  na
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    JAJPGO01
# Assembly method: SPAdes v. 3.13.1
# Expected final version: yes
# Genome coverage: 50.0x
# Sequencing technology: Illumina NextSeq
# GenBank assembly accession: GCA_021311655.1
# RefSeq assembly accession: GCF_021311655.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_021311675.1	GCF_021311675.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
BCSIR_EC_C5_scaffold_66	unplaced-scaffold	na	na	JAJPGO010000067.1	=	NZ_JAJPGO010000067.1	Primary Assembly	329	na
BCSIR_EC_C5_scaffold_67	unplaced-scaffold	na	na	JAJPGO010000068.1	=	NZ_JAJPGO010000068.1	Primary Assembly	345	na
BCSIR_EC_C5_scaffold_68	unplaced-scaffold	na	na	JAJPGO010000069.1	=	NZ_JAJPGO010000069.1	Primary Assembly	3354	na
BCSIR_EC_C5_scaffold_69	unplaced-scaffold	na	na	JAJPGO010000070.1	=	NZ_JAJPGO010000070.1	Primary Assembly	473	na
BCSIR_EC_C5_scaffold_7	unplaced-scaffold	na	na	JAJPGO010000008.1	=	NZ_JAJPGO010000008.1	Primary Assembly	437	na
BCSIR_EC_C5_scaffold_70	unplaced-scaffold	na	na	JAJPGO010000071.1	=	NZ_JAJPGO010000071.1	Primary Assembly	572	na
BCSIR_EC_C5_scaffold_71	unplaced-scaffold	na	na	JAJPGO010000072.1	=	NZ_JAJPGO010000072.1	Primary Assembly	2985	na
BCSIR_EC_C5_scaffold_72	unplaced-scaffold	na	na	JAJPGO010000073.1	=	NZ_JAJPGO010000073.1	Primary Assembly	359	na
BCSIR_EC_C5_scaffold_73	unplaced-scaffold	na	na	JAJPGO010000074.1	=	NZ_JAJPGO010000074.1	Primary Assembly	308	na
BCSIR_EC_C5_scaffold_74	unplaced-scaffold	na	na	JAJPGO010000075.1	=	NZ_JAJPGO010000075.1	Primary Assembly	8471	na
BCSIR_EC_C5_scaffold_75	unplaced-scaffold	na	na	JAJPGO010000076.1	=	NZ_JAJPGO010000076.1	Primary Assembly	336	na
BCSIR_EC_C5_scaffold_76	unplaced-scaffold	na	na	JAJPGO010000077.1	=	NZ_JAJPGO010000077.1	Primary Assembly	5960	na
BCSIR_EC_C5_scaffold_77	unplaced-scaffold	na	na	JAJPGO010000078.1	=	NZ_JAJPGO010000078.1	Primary Assembly	621	na
BCSIR_EC_C5_scaffold_78	unplaced-scaffold	na	na	JAJPGO010000079.1	=	NZ_JAJPGO010000079.1	Primary Assembly	6685	na
BCSIR_EC_C5_scaffold_79	unplaced-scaffold	na	na	JAJPGO010000080.1	=	NZ_JAJPGO010000080.1	Primary Assembly	4693	na
BCSIR_EC_C5_scaffold_8	unplaced-scaffold	na	na	JAJPGO010000009.1	=	NZ_JAJPGO010000009.1	Primary Assembly	1468	na
BCSIR_EC_C5_scaffold_80	unplaced-scaffold	na	na	JAJPGO010000081.1	=	NZ_JAJPGO010000081.1	Primary Assembly	2789	na
BCSIR_EC_C5_scaffold_81	unplaced-scaffold	na	na	JAJPGO010000082.1	=	NZ_JAJPGO010000082.1	Primary Assembly	7417	na
BCSIR_EC_C5_scaffold_82	unplaced-scaffold	na	na	JAJPGO010000083.1	=	NZ_JAJPGO010000083.1	Primary Assembly	327	na
BCSIR_EC_C5_scaffold_83	unplaced-scaffold	na	na	JAJPGO010000084.1	=	NZ_JAJPGO010000084.1	Primary Assembly	321	na
BCSIR_EC_C5_scaffold_84	unplaced-scaffold	na	na	JAJPGO010000085.1	=	NZ_JAJPGO010000085.1	Primary Assembly	612	na
BCSIR_EC_C5_scaffold_85	unplaced-scaffold	na	na	JAJPGO010000086.1	=	NZ_JAJPGO010000086.1	Primary Assembly	11769	na
BCSIR_EC_C5_scaffold_86	unplaced-scaffold	na	na	JAJPGO010000087.1	=	NZ_JAJPGO010000087.1	Primary Assembly	10245	na
BCSIR_EC_C5_scaffold_87	unplaced-scaffold	na	na	JAJPGO010000088.1	=	NZ_JAJPGO010000088.1	Primary Assembly	342	na
BCSIR_EC_C5_scaffold_88	unplaced-scaffold	na	na	JAJPGO010000089.1	=	NZ_JAJPGO010000089.1	Primary Assembly	7695	na
BCSIR_EC_C5_scaffold_89	unplaced-scaffold	na	na	JAJPGO010000090.1	=	NZ_JAJPGO010000090.1	Primary Assembly	233	na
BCSIR_EC_C5_scaffold_9	unplaced-scaffold	na	na	JAJPGO010000010.1	=	NZ_JAJPGO010000010.1	Primary Assembly	714	na
BCSIR_EC_C5_scaffold_90	unplaced-scaffold	na	na	JAJPGO010000091.1	=	NZ_JAJPGO010000091.1	Primary Assembly	322	na
BCSIR_EC_C5_scaffold_91	unplaced-scaffold	na	na	JAJPGO010000092.1	=	NZ_JAJPGO010000092.1	Primary Assembly	12368	na
BCSIR_EC_C5_scaffold_92	unplaced-scaffold	na	na	JAJPGO010000093.1	=	NZ_JAJPGO010000093.1	Primary Assembly	15802	na
BCSIR_EC_C5_scaffold_93	unplaced-scaffold	na	na	JAJPGO010000094.1	=	NZ_JAJPGO010000094.1	Primary Assembly	281	na
BCSIR_EC_C5_scaffold_94	unplaced-scaffold	na	na	JAJPGO010000095.1	=	NZ_JAJPGO010000095.1	Primary Assembly	26202	na
BCSIR_EC_C5_scaffold_95	unplaced-scaffold	na	na	JAJPGO010000096.1	=	NZ_JAJPGO010000096.1	Primary Assembly	361	na
BCSIR_EC_C5_scaffold_96	unplaced-scaffold	na	na	JAJPGO010000097.1	=	NZ_JAJPGO010000097.1	Primary Assembly	18383	na
BCSIR_EC_C5_scaffold_97	unplaced-scaffold	na	na	JAJPGO010000098.1	=	NZ_JAJPGO010000098.1	Primary Assembly	390	na
BCSIR_EC_C5_scaffold_98	unplaced-scaffold	na	na	JAJPGO010000099.1	=	NZ_JAJPGO010000099.1	Primary Assembly	456	na
BCSIR_EC_C5_scaffold_99	unplaced-scaffold	na	na	JAJPGO010000100.1	=	NZ_JAJPGO010000100.1	Primary Assembly	290	na
