# Assembly name:  ASM2365748v1
# Organism name:  Escherichia coli (E. coli)
# Infraspecific name:  strain=C10S10_CMC16
# Taxid:          562
# BioSample:      SAMN20931200
# BioProject:     PRJNA756824
# Submitter:      Bangladesh Council of Scientific and Industrial Research (BCSIR)
# Date:           2021-10-11
# Assembly type:  na
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    JAIZPN01
# Assembly method: SPAdes v. 3.13.1
# Expected final version: yes
# Genome coverage: 50.0x
# Sequencing technology: Illumina NextSeq
# GenBank assembly accession: GCA_023657485.1
# RefSeq assembly accession: GCF_023657485.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_023657495.1	GCF_023657495.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
BCSIR_EC_C10_scaffold_169	unplaced-scaffold	na	na	JAIZPN010000170.1	=	NZ_JAIZPN010000170.1	Primary Assembly	33474	na
BCSIR_EC_C10_scaffold_170	unplaced-scaffold	na	na	JAIZPN010000171.1	=	NZ_JAIZPN010000171.1	Primary Assembly	979	na
BCSIR_EC_C10_scaffold_171	unplaced-scaffold	na	na	JAIZPN010000172.1	=	NZ_JAIZPN010000172.1	Primary Assembly	220	na
BCSIR_EC_C10_scaffold_172	unplaced-scaffold	na	na	JAIZPN010000173.1	=	NZ_JAIZPN010000173.1	Primary Assembly	498	na
BCSIR_EC_C10_scaffold_173	unplaced-scaffold	na	na	JAIZPN010000174.1	=	NZ_JAIZPN010000174.1	Primary Assembly	1128	na
BCSIR_EC_C10_scaffold_174	unplaced-scaffold	na	na	JAIZPN010000175.1	=	NZ_JAIZPN010000175.1	Primary Assembly	108947	na
BCSIR_EC_C10_scaffold_175	unplaced-scaffold	na	na	JAIZPN010000176.1	=	NZ_JAIZPN010000176.1	Primary Assembly	122284	na
BCSIR_EC_C10_scaffold_176	unplaced-scaffold	na	na	JAIZPN010000177.1	=	NZ_JAIZPN010000177.1	Primary Assembly	60948	na
BCSIR_EC_C10_scaffold_177	unplaced-scaffold	na	na	JAIZPN010000178.1	=	NZ_JAIZPN010000178.1	Primary Assembly	86776	na
BCSIR_EC_C10_scaffold_178	unplaced-scaffold	na	na	JAIZPN010000179.1	=	NZ_JAIZPN010000179.1	Primary Assembly	1563	na
BCSIR_EC_C10_scaffold_179	unplaced-scaffold	na	na	JAIZPN010000180.1	=	NZ_JAIZPN010000180.1	Primary Assembly	36826	na
BCSIR_EC_C10_scaffold_180	unplaced-scaffold	na	na	JAIZPN010000181.1	=	NZ_JAIZPN010000181.1	Primary Assembly	328	na
BCSIR_EC_C10_scaffold_181	unplaced-scaffold	na	na	JAIZPN010000182.1	=	NZ_JAIZPN010000182.1	Primary Assembly	26143	na
BCSIR_EC_C10_scaffold_182	unplaced-scaffold	na	na	JAIZPN010000183.1	=	NZ_JAIZPN010000183.1	Primary Assembly	644	na
BCSIR_EC_C10_scaffold_183	unplaced-scaffold	na	na	JAIZPN010000184.1	=	NZ_JAIZPN010000184.1	Primary Assembly	647	na
BCSIR_EC_C10_scaffold_184	unplaced-scaffold	na	na	JAIZPN010000185.1	=	NZ_JAIZPN010000185.1	Primary Assembly	315	na
BCSIR_EC_C10_scaffold_185	unplaced-scaffold	na	na	JAIZPN010000186.1	=	NZ_JAIZPN010000186.1	Primary Assembly	177585	na
BCSIR_EC_C10_scaffold_186	unplaced-scaffold	na	na	JAIZPN010000187.1	=	NZ_JAIZPN010000187.1	Primary Assembly	122758	na
BCSIR_EC_C10_scaffold_187	unplaced-scaffold	na	na	JAIZPN010000188.1	=	NZ_JAIZPN010000188.1	Primary Assembly	116506	na
BCSIR_EC_C10_scaffold_188	unplaced-scaffold	na	na	JAIZPN010000189.1	=	NZ_JAIZPN010000189.1	Primary Assembly	4478	na
BCSIR_EC_C10_scaffold_189	unplaced-scaffold	na	na	JAIZPN010000190.1	=	NZ_JAIZPN010000190.1	Primary Assembly	205221	na
BCSIR_EC_C10_scaffold_190	unplaced-scaffold	na	na	JAIZPN010000191.1	=	NZ_JAIZPN010000191.1	Primary Assembly	403	na
BCSIR_EC_C10_scaffold_191	unplaced-scaffold	na	na	JAIZPN010000192.1	=	NZ_JAIZPN010000192.1	Primary Assembly	331	na
BCSIR_EC_C10_scaffold_192	unplaced-scaffold	na	na	JAIZPN010000193.1	=	NZ_JAIZPN010000193.1	Primary Assembly	41527	na
BCSIR_EC_C10_scaffold_193	unplaced-scaffold	na	na	JAIZPN010000194.1	=	NZ_JAIZPN010000194.1	Primary Assembly	61028	na
BCSIR_EC_C10_scaffold_194	unplaced-scaffold	na	na	JAIZPN010000195.1	=	NZ_JAIZPN010000195.1	Primary Assembly	619	na
BCSIR_EC_C10_scaffold_195	unplaced-scaffold	na	na	JAIZPN010000196.1	=	NZ_JAIZPN010000196.1	Primary Assembly	44783	na
BCSIR_EC_C10_scaffold_196	unplaced-scaffold	na	na	JAIZPN010000197.1	=	NZ_JAIZPN010000197.1	Primary Assembly	243737	na
BCSIR_EC_C10_scaffold_197	unplaced-scaffold	na	na	JAIZPN010000198.1	=	NZ_JAIZPN010000198.1	Primary Assembly	89261	na
BCSIR_EC_C10_scaffold_198	unplaced-scaffold	na	na	JAIZPN010000199.1	=	NZ_JAIZPN010000199.1	Primary Assembly	61135	na
BCSIR_EC_C10_scaffold_199	unplaced-scaffold	na	na	JAIZPN010000200.1	=	NZ_JAIZPN010000200.1	Primary Assembly	170684	na
BCSIR_EC_C10_scaffold_200	unplaced-scaffold	na	na	JAIZPN010000201.1	=	NZ_JAIZPN010000201.1	Primary Assembly	231	na
BCSIR_EC_C10_scaffold_201	unplaced-scaffold	na	na	JAIZPN010000202.1	=	NZ_JAIZPN010000202.1	Primary Assembly	263	na
BCSIR_EC_C10_scaffold_202	unplaced-scaffold	na	na	JAIZPN010000203.1	=	NZ_JAIZPN010000203.1	Primary Assembly	270028	na
BCSIR_EC_C10_scaffold_203	unplaced-scaffold	na	na	JAIZPN010000204.1	=	NZ_JAIZPN010000204.1	Primary Assembly	308	na
BCSIR_EC_C10_scaffold_204	unplaced-scaffold	na	na	JAIZPN010000205.1	=	NZ_JAIZPN010000205.1	Primary Assembly	365	na
BCSIR_EC_C10_scaffold_205	unplaced-scaffold	na	na	JAIZPN010000206.1	=	NZ_JAIZPN010000206.1	Primary Assembly	255	na
BCSIR_EC_C10_scaffold_206	unplaced-scaffold	na	na	JAIZPN010000207.1	=	NZ_JAIZPN010000207.1	Primary Assembly	459	na
BCSIR_EC_C10_scaffold_207	unplaced-scaffold	na	na	JAIZPN010000208.1	=	NZ_JAIZPN010000208.1	Primary Assembly	237	na
BCSIR_EC_C10_scaffold_208	unplaced-scaffold	na	na	JAIZPN010000209.1	=	NZ_JAIZPN010000209.1	Primary Assembly	173838	na
BCSIR_EC_C10_scaffold_209	unplaced-scaffold	na	na	JAIZPN010000210.1	=	NZ_JAIZPN010000210.1	Primary Assembly	376	na
BCSIR_EC_C10_scaffold_210	unplaced-scaffold	na	na	JAIZPN010000211.1	=	NZ_JAIZPN010000211.1	Primary Assembly	60811	na
BCSIR_EC_C10_scaffold_211	unplaced-scaffold	na	na	JAIZPN010000212.1	=	NZ_JAIZPN010000212.1	Primary Assembly	112867	na
BCSIR_EC_C10_scaffold_212	unplaced-scaffold	na	na	JAIZPN010000213.1	=	NZ_JAIZPN010000213.1	Primary Assembly	195040	na
BCSIR_EC_C10_scaffold_213	unplaced-scaffold	na	na	JAIZPN010000214.1	=	NZ_JAIZPN010000214.1	Primary Assembly	191293	na
BCSIR_EC_C10_scaffold_214	unplaced-scaffold	na	na	JAIZPN010000215.1	=	NZ_JAIZPN010000215.1	Primary Assembly	104471	na
BCSIR_EC_C10_scaffold_215	unplaced-scaffold	na	na	JAIZPN010000216.1	=	NZ_JAIZPN010000216.1	Primary Assembly	91934	na
BCSIR_EC_C10_scaffold_216	unplaced-scaffold	na	na	JAIZPN010000217.1	=	NZ_JAIZPN010000217.1	Primary Assembly	279	na
BCSIR_EC_C10_scaffold_217	unplaced-scaffold	na	na	JAIZPN010000218.1	=	NZ_JAIZPN010000218.1	Primary Assembly	213905	na
BCSIR_EC_C10_scaffold_218	unplaced-scaffold	na	na	JAIZPN010000219.1	=	NZ_JAIZPN010000219.1	Primary Assembly	356	na
