# Assembly name:  ASM2131163v1
# Organism name:  Escherichia coli (E. coli)
# Infraspecific name:  strain=C1S1_DTRP20
# Taxid:          562
# BioSample:      SAMN20931193
# BioProject:     PRJNA756824
# Submitter:      Bangladesh Council of Scientific and Industrial Research (BCSIR)
# Date:           2021-12-28
# Assembly type:  na
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    JAJPGL01
# Assembly method: SPAdes v. 3.13.1
# Expected final version: yes
# Genome coverage: 50.0x
# Sequencing technology: Illumina NextSeq
# GenBank assembly accession: GCA_021311635.1
# RefSeq assembly accession: GCF_021311635.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_021311645.1	GCF_021311645.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
BCSIR_EC_C1_scaffold_86	unplaced-scaffold	na	na	JAJPGL010000087.1	=	NZ_JAJPGL010000087.1	Primary Assembly	379	na
BCSIR_EC_C1_scaffold_87	unplaced-scaffold	na	na	JAJPGL010000088.1	=	NZ_JAJPGL010000088.1	Primary Assembly	53854	na
BCSIR_EC_C1_scaffold_88	unplaced-scaffold	na	na	JAJPGL010000089.1	=	NZ_JAJPGL010000089.1	Primary Assembly	37663	na
BCSIR_EC_C1_scaffold_89	unplaced-scaffold	na	na	JAJPGL010000090.1	=	NZ_JAJPGL010000090.1	Primary Assembly	463	na
BCSIR_EC_C1_scaffold_9	unplaced-scaffold	na	na	JAJPGL010000010.1	=	NZ_JAJPGL010000010.1	Primary Assembly	227	na
BCSIR_EC_C1_scaffold_91	unplaced-scaffold	na	na	JAJPGL010000092.1	=	NZ_JAJPGL010000092.1	Primary Assembly	238	na
BCSIR_EC_C1_scaffold_92	unplaced-scaffold	na	na	JAJPGL010000093.1	=	NZ_JAJPGL010000093.1	Primary Assembly	269	na
BCSIR_EC_C1_scaffold_93	unplaced-scaffold	na	na	JAJPGL010000094.1	=	NZ_JAJPGL010000094.1	Primary Assembly	1738	na
BCSIR_EC_C1_scaffold_94	unplaced-scaffold	na	na	JAJPGL010000095.1	=	NZ_JAJPGL010000095.1	Primary Assembly	386	na
BCSIR_EC_C1_scaffold_95	unplaced-scaffold	na	na	JAJPGL010000096.1	=	NZ_JAJPGL010000096.1	Primary Assembly	603	na
BCSIR_EC_C1_scaffold_96	unplaced-scaffold	na	na	JAJPGL010000097.1	=	NZ_JAJPGL010000097.1	Primary Assembly	15355	na
BCSIR_EC_C1_scaffold_97	unplaced-scaffold	na	na	JAJPGL010000098.1	=	NZ_JAJPGL010000098.1	Primary Assembly	62608	na
BCSIR_EC_C1_scaffold_98	unplaced-scaffold	na	na	JAJPGL010000099.1	=	NZ_JAJPGL010000099.1	Primary Assembly	233	na
BCSIR_EC_C1_scaffold_99	unplaced-scaffold	na	na	JAJPGL010000100.1	=	NZ_JAJPGL010000100.1	Primary Assembly	348	na
